"","FIPS","YEAR","POP"
"95586","46039","2010",4350
"95587","46041","2010",5327
"95588","46043","2010",2994
"95589","46045","2010",4065
"95590","46047","2010",7114
"95591","46049","2010",2368
"95592","46051","2010",7349
"95593","46053","2010",4270
"95594","46055","2010",1931
"95595","46057","2010",5915
"95596","46059","2010",3434
"95597","46061","2010",3330
"95598","46063","2010",1246
"95599","46065","2010",17072
"95600","46067","2010",7337
"95601","46069","2010",1422
"95602","46071","2010",3050
"95603","46073","2010",2091
"95604","46075","2010",1011
"95605","46077","2010",5132
"95606","46079","2010",11279
"95607","46081","2010",24205
"95608","46083","2010",45183
"95609","46085","2010",3761
"95610","46087","2010",5609
"95611","46089","2010",2455
"95612","46091","2010",4642
"95613","46093","2010",25484
"95614","46095","2010",2026
"95615","46097","2010",2374
"95616","46099","2010",169955
"95617","46101","2010",6493
"95618","46102","2010",13636
"95619","46103","2010",101243
"95620","46105","2010",2988
"95621","46107","2010",2351
"95622","46109","2010",10189
"95623","46111","2010",2354
"95624","46115","2010",6421
"95625","46117","2010",2971
"95626","46119","2010",1377
"95627","46121","2010",9642
"95628","46123","2010",5648
"95629","46125","2010",8352
"95630","46127","2010",14491
"95631","46129","2010",5442
"95632","46135","2010",22436
"95633","46137","2010",2824
"95634","47001","2010",75098
"95635","47003","2010",45078
"95636","47005","2010",16511
"95637","47007","2010",12884
"95638","47009","2010",123199
"95639","47011","2010",99083
"95640","47013","2010",40735
"95641","47015","2010",13797
"95642","47017","2010",28454
"95643","47019","2010",57342
"95644","47021","2010",39131
"95645","47023","2010",17194
"95646","47025","2010",32215
"95647","47027","2010",7844
"95648","47029","2010",35640
"95649","47031","2010",52770
"95650","47033","2010",14588
"95651","47035","2010",56193
"95652","47037","2010",627746
"95653","47039","2010",11717
"95654","47041","2010",18695
"95655","47043","2010",49684
"95656","47045","2010",38318
"95657","47047","2010",38427
"95658","47049","2010",17923
"95659","47051","2010",40959
"95660","47053","2010",49731
"95661","47055","2010",29406
"95662","47057","2010",22721
"95663","47059","2010",68834
"95664","47061","2010",13725
"95665","47063","2010",62510
"95666","47065","2010",337214
"95667","47067","2010",6798
"95668","47069","2010",27169
"95669","47071","2010",26050
"95670","47073","2010",56870
"95671","47075","2010",18812
"95672","47077","2010",27788
"95673","47079","2010",32398
"95674","47081","2010",24647
"95675","47083","2010",8451
"95676","47085","2010",18558
"95677","47087","2010",11625
"95678","47089","2010",51714
"95679","47091","2010",18286
"95680","47093","2010",432938
"95681","47095","2010",7827
"95682","47097","2010",27721
"95683","47099","2010",41967
"95684","47101","2010",12173
"95685","47103","2010",33382
"95686","47105","2010",48710
"95687","47107","2010",52176
"95688","47109","2010",26066
"95689","47111","2010",22237
"95690","47113","2010",98249
"95691","47115","2010",28220
"95692","47117","2010",30687
"95693","47119","2010",81172
"95694","47121","2010",11792
"95695","47123","2010",44610
"95696","47125","2010",173159
"95697","47127","2010",6330
"95698","47129","2010",22019
"95699","47131","2010",31822
"95700","47133","2010",22092
"95701","47135","2010",7940
"95702","47137","2010",5082
"95703","47139","2010",16813
"95704","47141","2010",72549
"95705","47143","2010",31858
"95706","47145","2010",54169
"95707","47147","2010",66322
"95708","47149","2010",263708
"95709","47151","2010",22227
"95710","47153","2010",14128
"95711","47155","2010",89923
"95712","47157","2010",928447
"95713","47159","2010",19126
"95714","47161","2010",13348
"95715","47163","2010",156749
"95716","47165","2010",161214
"95717","47167","2010",61065
"95718","47169","2010",7874
"95719","47171","2010",18284
"95720","47173","2010",19116
"95721","47175","2010",5569
"95722","47177","2010",39858
"95723","47179","2010",123384
"95724","47181","2010",16985
"95725","47183","2010",35044
"95726","47185","2010",25828
"95727","47187","2010",184143
"95728","47189","2010",114677
"95729","48001","2010",58493
"95730","48003","2010",14849
"95731","48005","2010",86905
"95732","48007","2010",23181
"95733","48009","2010",9118
"95734","48011","2010",1902
"95735","48013","2010",44965
"95736","48015","2010",28363
"95737","48017","2010",7154
"95738","48019","2010",20559
"95739","48021","2010",74371
"95740","48023","2010",3708
"95741","48025","2010",31864
"95742","48027","2010",312849
"95743","48029","2010",1722838
"95744","48031","2010",10498
"95745","48033","2010",646
"95746","48035","2010",18269
"95747","48037","2010",92638
"95748","48039","2010",314428
"95749","48041","2010",195666
"95750","48043","2010",9258
"95751","48045","2010",1633
"95752","48047","2010",7208
"95753","48049","2010",38076
"95754","48051","2010",17237
"95755","48053","2010",42762
"95756","48055","2010",38127
"95757","48057","2010",21313
"95758","48059","2010",13512
"95759","48061","2010",407630
"95760","48063","2010",12398
"95761","48065","2010",6162
"95762","48067","2010",30457
"95763","48069","2010",8126
"95764","48071","2010",35456
"95765","48073","2010",50941
"95766","48075","2010",7070
"95767","48077","2010",10737
"95768","48079","2010",3147
"95769","48081","2010",3319
"95770","48083","2010",8870
"95771","48085","2010",787614
"95772","48087","2010",3054
"95773","48089","2010",20872
"95774","48091","2010",109306
"95775","48093","2010",13953
"95776","48095","2010",4102
"95777","48097","2010",38472
"95778","48099","2010",75651
"95779","48101","2010",1512
"95780","48103","2010",4382
"95781","48105","2010",3701
"95782","48107","2010",6026
"95783","48109","2010",2403
"95784","48111","2010",6747
"95785","48113","2010",2372993
"95786","48115","2010",13826
"95787","48117","2010",19467
"95788","48119","2010",5242
"95789","48121","2010",666760
"95790","48123","2010",20054
"95791","48125","2010",2447
"95792","48127","2010",10043
"95793","48129","2010",3734
"95794","48131","2010",11724
"95795","48133","2010",18594
"95796","48135","2010",137075
"95797","48137","2010",1999
"95798","48139","2010",150367
"95799","48141","2010",803576
"95800","48143","2010",37912
"95801","48145","2010",17891
"95802","48147","2010",33920
"95803","48149","2010",24556
"95804","48151","2010",3959
"95805","48153","2010",6403
"95806","48155","2010",1344
"95807","48157","2010",590253
"95808","48159","2010",10607
"95809","48161","2010",19803
"95810","48163","2010",17256
"95811","48165","2010",17588
"95812","48167","2010",292484
"95813","48169","2010",6467
"95814","48171","2010",24874
"95815","48173","2010",1232
"95816","48175","2010",7219
"95817","48177","2010",19797
"95818","48179","2010",22470
"95819","48181","2010",121034
"95820","48183","2010",121984
"95821","48185","2010",26616
"95822","48187","2010",132587
"95823","48189","2010",36269
"95824","48191","2010",3359
"95825","48193","2010",8465
"95826","48195","2010",5599
"95827","48197","2010",4159
"95828","48199","2010",54784
"95829","48201","2010",4107666
"95830","48203","2010",65765
"95831","48205","2010",6064
"95832","48207","2010",5879
"95833","48209","2010",158214
"95834","48211","2010",3795
"95835","48213","2010",78665
"95836","48215","2010",779149
"95837","48217","2010",35144
"95838","48219","2010",22853
"95839","48221","2010",51268
"95840","48223","2010",35208
"95841","48225","2010",23682
"95842","48227","2010",34993
"95843","48229","2010",3472
"95844","48231","2010",86365
"95845","48233","2010",22214
"95846","48235","2010",1607
"95847","48237","2010",9004
"95848","48239","2010",14091
"95849","48241","2010",35777
"95850","48243","2010",2344
"95851","48245","2010",252455
"95852","48247","2010",5287
"95853","48249","2010",40894
"95854","48251","2010",151264
"95855","48253","2010",20238
"95856","48255","2010",14889
"95857","48257","2010",103872
"95858","48259","2010",33589
"95859","48261","2010",417
"95860","48263","2010",812
"95861","48265","2010",49643
"95862","48267","2010",4601
"95863","48269","2010",288
"95864","48271","2010",3590
"95865","48273","2010",32037
"95866","48275","2010",3723
"95867","48277","2010",49820
"95868","48279","2010",13993
"95869","48281","2010",19762
"95870","48283","2010",6913
"95871","48285","2010",19256
"95872","48287","2010",16591
"95873","48289","2010",16723
"95874","48291","2010",75859
"95875","48293","2010",23492
"95876","48295","2010",3283
"95877","48297","2010",11556
"95878","48299","2010",19336
"95879","48301","2010",84
"95880","48303","2010",280301
"95881","48305","2010",5914
"95882","48307","2010",8231
"95883","48309","2010",235917
"95884","48311","2010",711
"95885","48313","2010",13739
"95886","48315","2010",10485
"95887","48317","2010",4809
"95888","48319","2010",4010
"95889","48321","2010",36709
"95890","48323","2010",54432
"95891","48325","2010",46114
"95892","48327","2010",2230
"95893","48329","2010",136974
"95894","48331","2010",24681
"95895","48333","2010",4968
"95896","48335","2010",9412
"95897","48337","2010",19718
"95898","48339","2010",459208
"95899","48341","2010",22005
"95900","48343","2010",12919
"95901","48345","2010",1205
"95902","48347","2010",64685
"95903","48349","2010",47869
"95904","48351","2010",14448
"95905","48353","2010",15244
"95906","48355","2010",340245
"95907","48357","2010",10171
"95908","48359","2010",2050
"95909","48361","2010",82012
"95910","48363","2010",28095
"95911","48365","2010",23772
"95912","48367","2010",117316
"95913","48369","2010",10265
"95914","48371","2010",15523
"95915","48373","2010",45446
"95916","48375","2010",121371
"95917","48377","2010",7875
"95918","48379","2010",10913
"95919","48381","2010",121179
"95920","48383","2010",3353
"95921","48385","2010",3322
"95922","48387","2010",12874
"95923","48389","2010",13834
"95924","48391","2010",7375
"95925","48393","2010",924
"95926","48395","2010",16555
"95927","48397","2010",78919
"95928","48399","2010",10508
"95929","48401","2010",53361
"95930","48403","2010",10871
"95931","48405","2010",8854
"95932","48407","2010",26474
"95933","48409","2010",64431
"95934","48411","2010",6134
"95935","48413","2010",3503
"95936","48415","2010",16928
"95937","48417","2010",3383
"95938","48419","2010",25458
"95939","48421","2010",3025
"95940","48423","2010",210408
"95941","48425","2010",8500
"95942","48427","2010",61134
"95943","48429","2010",9620
"95944","48431","2010",1137
"95945","48433","2010",1496
"95946","48435","2010",4062
"95947","48437","2010",7918
"95948","48439","2010",1817480
"95949","48441","2010",131835
"95950","48443","2010",1011
"95951","48445","2010",12682
"95952","48447","2010",1639
"95953","48449","2010",32419
"95954","48451","2010",110678
"95955","48453","2010",1030503
"95956","48455","2010",14729
"95957","48457","2010",21764
"95958","48459","2010",39377
"95959","48461","2010",3338
"95960","48463","2010",26443
"95961","48465","2010",48971
"95962","48467","2010",52579
"95963","48469","2010",86883
"95964","48471","2010",68241
"95965","48473","2010",43519
"95966","48475","2010",10594
"95967","48477","2010",33708
"95968","48479","2010",251370
"95969","48481","2010",41281
"95970","48483","2010",5387
"95971","48485","2010",131794
"95972","48487","2010",13509
"95973","48489","2010",22225
"95974","48491","2010",426287
"95975","48493","2010",43051
"95976","48495","2010",7085
"95977","48497","2010",59115
"95978","48499","2010",41977
"95979","48501","2010",7851
"95980","48503","2010",18522
"95981","48505","2010",14087
"95982","48507","2010",11729
"95983","49001","2010",6655
"95984","49003","2010",50175
"95985","49005","2010",113386
"95986","49007","2010",21403
"95987","49009","2010",1077
"95988","49011","2010",307910
"95989","49013","2010",18647
"95990","49015","2010",11005
"95991","49017","2010",5197
"95992","49019","2010",9312
"95993","49021","2010",46263
"95994","49023","2010",10264
"95995","49025","2010",7213
"95996","49027","2010",12541
"95997","49029","2010",9522
"95998","49031","2010",1565
"95999","49033","2010",2254
"96000","49035","2010",1032976
"96001","49037","2010",14824
"96002","49039","2010",27940
"96003","49041","2010",20798
"96004","49043","2010",36500
"96005","49045","2010",58502
"96006","49047","2010",32467
"96007","49049","2010",519998
"96008","49051","2010",23644
"96009","49053","2010",138389
"96010","49055","2010",2772
"96011","49057","2010",232133
"96012","50001","2010",36823
"96013","50003","2010",37078
"96014","50005","2010",31166
"96015","50007","2010",156769
"96016","50009","2010",6312
"96017","50011","2010",47821
"96018","50013","2010",6948
"96019","50015","2010",24515
"96020","50017","2010",28944
"96021","50019","2010",27245
"96022","50021","2010",61586
"96023","50023","2010",59570
"96024","50025","2010",44502
"96025","50027","2010",56600
"96026","51001","2010",33148
"96027","51003","2010",99204
"96028","51005","2010",16203
"96029","51007","2010",12746
"96030","51009","2010",32387
"96031","51011","2010",15098
"96032","51013","2010",209295
"96033","51015","2010",73584
"96034","51017","2010",4721
"96035","51019","2010",75035
"96036","51021","2010",6799
"96037","51023","2010",33199
"96038","51025","2010",17402
"96039","51027","2010",24084
"96040","51029","2010",17091
"96041","51031","2010",54901
"96042","51033","2010",28635
"96043","51035","2010",30071
"96044","51036","2010",7259
"96045","51037","2010",12568
"96046","51041","2010",317198
"96047","51043","2010",14012
"96048","51045","2010",5198
"96049","51047","2010",46838
"96050","51049","2010",10028
"96051","51051","2010",15847
"96052","51053","2010",28063
"96053","51057","2010",11146
"96054","51059","2010",1086155
"96055","51061","2010",65440
"96056","51063","2010",15365
"96057","51065","2010",25791
"96058","51067","2010",56176
"96059","51069","2010",78550
"96060","51071","2010",17316
"96061","51073","2010",36940
"96062","51075","2010",21744
"96063","51077","2010",15497
"96064","51079","2010",18457
"96065","51081","2010",12234
"96066","51083","2010",36206
"96067","51085","2010",99902
"96068","51087","2010",307253
"96069","51089","2010",54135
"96070","51091","2010",2297
"96071","51093","2010",35316
"96072","51095","2010",67661
"96073","51097","2010",6976
"96074","51099","2010",23696
"96075","51101","2010",15999
"96076","51103","2010",11362
"96077","51105","2010",25605
"96078","51107","2010",315478
"96079","51109","2010",33309
"96080","51111","2010",12910
"96081","51113","2010",13300
"96082","51115","2010",8974
"96083","51117","2010",32708
"96084","51119","2010",10980
"96085","51121","2010",94557
"96086","51125","2010",14978
"96087","51127","2010",18543
"96088","51131","2010",12409
"96089","51133","2010",12355
"96090","51135","2010",15840
"96091","51137","2010",33578
"96092","51139","2010",24065
"96093","51141","2010",18470
"96094","51143","2010",63586
"96095","51145","2010",28125
"96096","51147","2010",23359
"96097","51149","2010",35642
"96098","51153","2010",406169
"96099","51155","2010",34828
"96100","51157","2010",7500
"96101","51159","2010",9280
"96102","51161","2010",92401
"96103","51163","2010",22346
"96104","51165","2010",76408
"96105","51167","2010",28878
"96106","51169","2010",23128
"96107","51171","2010",42052
"96108","51173","2010",32198
"96109","51175","2010",18640
"96110","51177","2010",122976
"96111","51179","2010",129832
"96112","51181","2010",7044
"96113","51183","2010",12011
"96114","51185","2010",45117
"96115","51187","2010",37518
"96116","51191","2010",54967
"96117","51193","2010",17489
"96118","51195","2010",41572
"96119","51197","2010",29252
"96120","51199","2010",65222
"96121","51510","2010",140729
"96122","51520","2010",17766
"96123","51530","2010",6611
"96124","51540","2010",43461
"96125","51550","2010",223556
"96126","51570","2010",17339
"96127","51580","2010",5940
"96128","51590","2010",42924
"96129","51595","2010",5921
"96130","51600","2010",22614
"96131","51610","2010",12399
"96132","51620","2010",8579
"96133","51630","2010",24354
"96134","51640","2010",6991
"96135","51650","2010",137415
"96136","51660","2010",48993
"96137","51670","2010",22642
"96138","51678","2010",7043
"96139","51680","2010",75548
"96140","51683","2010",38212
"96141","51685","2010",14449
"96142","51690","2010",13760
"96143","51700","2010",180888
"96144","51710","2010",242999
"96145","51720","2010",4012
"96146","51730","2010",32502
"96147","51735","2010",12148
"96148","51740","2010",95451
"96149","51750","2010",16430
"96150","51760","2010",204302
"96151","51770","2010",96720
"96152","51775","2010",24895
"96153","51790","2010",23737
"96154","51800","2010",84813
"96155","51810","2010",438859
"96156","51820","2010",20993
"96157","51830","2010",13727
"96158","51840","2010",26150
"96159","53001","2010",18790
"96160","53003","2010",21725
"96161","53005","2010",176465
"96162","53007","2010",72750
"96163","53009","2010",71503
"96164","53011","2010",426704
"96165","53013","2010",4094
"96166","53015","2010",102358
"96167","53017","2010",38514
"96168","53019","2010",7545
"96169","53021","2010",79077
"96170","53023","2010",2261
"96171","53025","2010",89558
"96172","53027","2010",72848
"96173","53029","2010",78693
"96174","53031","2010",29899
"96175","53033","2010",1938351
"96176","53035","2010",251681
"96177","53037","2010",40990
"96178","53039","2010",20376
"96179","53041","2010",75502
"96180","53043","2010",10573
"96181","53045","2010",60733
"96182","53047","2010",41229
"96183","53049","2010",20879
"96184","53051","2010",12950
"96185","53053","2010",795390
"96186","53055","2010",15783
"96187","53057","2010",116944
"96188","53059","2010",11116
"96189","53061","2010",715500
"96190","53063","2010",472081
"96191","53065","2010",43472
"96192","53067","2010",253001
"96193","53069","2010",3983
"96194","53071","2010",58915
"96195","53073","2010",201545
"96196","53075","2010",44796
"96197","53077","2010",244256
"96198","54001","2010",16610
"96199","54003","2010",104621
"96200","54005","2010",24608
"96201","54007","2010",14545
"96202","54009","2010",23978
"96203","54011","2010",96322
"96204","54013","2010",7656
"96205","54015","2010",9373
"96206","54017","2010",8198
"96207","54019","2010",46030
"96208","54021","2010",8731
"96209","54023","2010",11893
"96210","54025","2010",35548
"96211","54027","2010",23952
"96212","54029","2010",30681
"96213","54031","2010",14044
"96214","54033","2010",69249
"96215","54035","2010",29234
"96216","54037","2010",53609
"96217","54039","2010",192917
"96218","54041","2010",16414
"96219","54043","2010",21673
"96220","54045","2010",36723
"96221","54047","2010",22097
"96222","54049","2010",56548
"96223","54051","2010",33094
"96224","54053","2010",27368
"96225","54055","2010",62336
"96226","54057","2010",28205
"96227","54059","2010",26768
"96228","54061","2010",96754
"96229","54063","2010",13522
"96230","54065","2010",17491
"96231","54067","2010",26229
"96232","54069","2010",44472
"96233","54071","2010",7675
"96234","54073","2010",7571
"96235","54075","2010",8734
"96236","54077","2010",33554
"96237","54079","2010",55620
"96238","54081","2010",78919
"96239","54083","2010",29363
"96240","54085","2010",10420
"96241","54087","2010",14895
"96242","54089","2010",13940
"96243","54091","2010",16889
"96244","54093","2010",7129
"96245","54095","2010",9218
"96246","54097","2010",24239
"96247","54099","2010",42466
"96248","54101","2010",9153
"96249","54103","2010",16535
"96250","54105","2010",5725
"96251","54107","2010",86973
"96252","54109","2010",23728
"96253","55001","2010",20878
"96254","55003","2010",16143
"96255","55005","2010",45814
"96256","55007","2010",15000
"96257","55009","2010",248476
"96258","55011","2010",13551
"96259","55013","2010",15430
"96260","55015","2010",49040
"96261","55017","2010",62638
"96262","55019","2010",34683
"96263","55021","2010",56860
"96264","55023","2010",16633
"96265","55025","2010",489218
"96266","55027","2010",88728
"96267","55029","2010",27750
"96268","55031","2010",44134
"96269","55033","2010",43887
"96270","55035","2010",99017
"96271","55037","2010",4398
"96272","55039","2010",101576
"96273","55041","2010",9294
"96274","55043","2010",51233
"96275","55045","2010",36857
"96276","55047","2010",19015
"96277","55049","2010",23690
"96278","55051","2010",5924
"96279","55053","2010",20465
"96280","55055","2010",83724
"96281","55057","2010",26672
"96282","55059","2010",166626
"96283","55061","2010",20561
"96284","55063","2010",114872
"96285","55065","2010",16807
"96286","55067","2010",19963
"96287","55069","2010",28779
"96288","55071","2010",81331
"96289","55073","2010",134050
"96290","55075","2010",41663
"96291","55077","2010",15375
"96292","55078","2010",4269
"96293","55079","2010",948285
"96294","55081","2010",44813
"96295","55083","2010",37717
"96296","55085","2010",35949
"96297","55087","2010",176908
"96298","55089","2010",86377
"96299","55091","2010",7472
"96300","55093","2010",41089
"96301","55095","2010",44156
"96302","55097","2010",70024
"96303","55099","2010",14097
"96304","55101","2010",195406
"96305","55103","2010",18024
"96306","55105","2010",160260
"96307","55107","2010",14731
"96308","55109","2010",84397
"96309","55111","2010",62050
"96310","55113","2010",16549
"96311","55115","2010",41939
"96312","55117","2010",115524
"96313","55119","2010",20661
"96314","55121","2010",28846
"96315","55123","2010",29766
"96316","55125","2010",21455
"96317","55127","2010",102197
"96318","55129","2010",15930
"96319","55131","2010",131988
"96320","55133","2010",390028
"96321","55135","2010",52399
"96322","55137","2010",24526
"96323","55139","2010",167073
"96324","55141","2010",74815
"96325","56001","2010",36469
"96326","56003","2010",11666
"96327","56005","2010",46245
"96328","56007","2010",15848
"96329","56009","2010",13822
"96330","56011","2010",7118
"96331","56013","2010",40198
"96332","56015","2010",13422
"96333","56017","2010",4811
"96334","56019","2010",8590
"96335","56021","2010",92236
"96336","56023","2010",18099
"96337","56025","2010",75470
"96338","56027","2010",2491
"96339","56029","2010",28241
"96340","56031","2010",8665
"96341","56033","2010",29148
"96342","56035","2010",10261
"96343","56037","2010",43574
"96344","56039","2010",21296
"96345","56041","2010",21089
"96346","56043","2010",8530
"96347","56045","2010",7198
"96348","08014","2010",56226
"96349","01001","2011",55227
"96350","01003","2011",186558
"96351","01005","2011",27341
"96352","01007","2011",22745
"96353","01009","2011",57560
"96354","01011","2011",10675
"96355","01013","2011",20866
"96356","01015","2011",117744
"96357","01017","2011",34033
"96358","01019","2011",25989
"96359","01021","2011",43689
"96360","01023","2011",13609
"96361","01025","2011",25587
"96362","01027","2011",13687
"96363","01029","2011",14928
"96364","01031","2011",50444
"96365","01033","2011",54539
"96366","01035","2011",13195
"96367","01037","2011",11486
"96368","01039","2011",38020
"96369","01041","2011",13894
"96370","01043","2011",80410
"96371","01045","2011",50122
"96372","01047","2011",43251
"96373","01049","2011",71365
"96374","01051","2011",79993
"96375","01053","2011",38204
"96376","01055","2011",104369
"96377","01057","2011",17052
"96378","01059","2011",31776
"96379","01061","2011",26756
"96380","01063","2011",8903
"96381","01065","2011",15361
"96382","01067","2011",17377
"96383","01069","2011",102488
"96384","01071","2011",53214
"96385","01073","2011",658109
"96386","01075","2011",14291
"96387","01077","2011",92607
"96388","01079","2011",34051
"96389","01081","2011",144130
"96390","01083","2011",85557
"96391","01085","2011",11140
"96392","01087","2011",21284
"96393","01089","2011",339565
"96394","01091","2011",20661
"96395","01093","2011",30652
"96396","01095","2011",93895
"96397","01097","2011",413068
"96398","01099","2011",22796
"96399","01101","2011",229189
"96400","01103","2011",120024
"96401","01105","2011",10450
"96402","01107","2011",19354
"96403","01109","2011",33025
"96404","01111","2011",22745
"96405","01113","2011",54852
"96406","01115","2011",83975
"96407","01117","2011",197952
"96408","01119","2011",13490
"96409","01121","2011",81863
"96410","01123","2011",41402
"96411","01125","2011",196745
"96412","01127","2011",66585
"96413","01129","2011",17355
"96414","01131","2011",11438
"96415","01133","2011",24362
"96416","04001","2011",72182
"96417","04003","2011",133097
"96418","04005","2011",134275
"96419","04007","2011",53440
"96420","04009","2011",37126
"96421","04011","2011",8585
"96422","04012","2011",20604
"96423","04013","2011",3874996
"96424","04015","2011",202812
"96425","04017","2011",107552
"96426","04019","2011",988381
"96427","04021","2011",378041
"96428","04023","2011",47667
"96429","04025","2011",211044
"96430","04027","2011",202841
"96431","05001","2011",18871
"96432","05003","2011",21673
"96433","05005","2011",41349
"96434","05007","2011",229171
"96435","05009","2011",37086
"96436","05011","2011",11432
"96437","05013","2011",5243
"96438","05015","2011",27466
"96439","05017","2011",11703
"96440","05019","2011",22928
"96441","05021","2011",15876
"96442","05023","2011",25875
"96443","05025","2011",8674
"96444","05027","2011",24709
"96445","05029","2011",21128
"96446","05031","2011",98405
"96447","05033","2011",61796
"96448","05035","2011",50517
"96449","05037","2011",17809
"96450","05039","2011",8056
"96451","05041","2011",12731
"96452","05043","2011",18735
"96453","05045","2011",116280
"96454","05047","2011",18009
"96455","05049","2011",12240
"96456","05051","2011",96854
"96457","05053","2011",17947
"96458","05055","2011",42763
"96459","05057","2011",22488
"96460","05059","2011",33142
"96461","05061","2011",13816
"96462","05063","2011",36884
"96463","05065","2011",13572
"96464","05067","2011",17887
"96465","05069","2011",76039
"96466","05071","2011",25675
"96467","05073","2011",7536
"96468","05075","2011",17282
"96469","05077","2011",10291
"96470","05079","2011",14339
"96471","05081","2011",12945
"96472","05083","2011",22242
"96473","05085","2011",69529
"96474","05087","2011",15662
"96475","05089","2011",16671
"96476","05091","2011",43762
"96477","05093","2011",46031
"96478","05095","2011",8099
"96479","05097","2011",9402
"96480","05099","2011",9008
"96481","05101","2011",8251
"96482","05103","2011",25737
"96483","05105","2011",10383
"96484","05107","2011",21406
"96485","05109","2011",11241
"96486","05111","2011",24449
"96487","05113","2011",20558
"96488","05115","2011",62687
"96489","05117","2011",8599
"96490","05119","2011",386990
"96491","05121","2011",17973
"96492","05123","2011",27994
"96493","05125","2011",109553
"96494","05127","2011",11264
"96495","05129","2011",8078
"96496","05131","2011",127010
"96497","05133","2011",17218
"96498","05135","2011",17270
"96499","05137","2011",12500
"96500","05139","2011",41402
"96501","05141","2011",17214
"96502","05143","2011",208051
"96503","05145","2011",78083
"96504","05147","2011",7164
"96505","05149","2011",21964
"96506","06001","2011",1530915
"96507","06003","2011",1093
"96508","06005","2011",37543
"96509","06007","2011",219975
"96510","06009","2011",45160
"96511","06011","2011",21323
"96512","06013","2011",1065440
"96513","06015","2011",28443
"96514","06017","2011",180936
"96515","06019","2011",939406
"96516","06021","2011",28139
"96517","06023","2011",135243
"96518","06025","2011",175786
"96519","06027","2011",18392
"96520","06029","2011",847970
"96521","06031","2011",151868
"96522","06033","2011",64251
"96523","06035","2011",34246
"96524","06037","2011",9876482
"96525","06039","2011",151675
"96526","06041","2011",255376
"96527","06043","2011",18170
"96528","06045","2011",87334
"96529","06047","2011",259297
"96530","06049","2011",9509
"96531","06051","2011",14422
"96532","06053","2011",420456
"96533","06055","2011",137691
"96534","06057","2011",98701
"96535","06059","2011",3049271
"96536","06061","2011",356328
"96537","06063","2011",19719
"96538","06065","2011",2234070
"96539","06067","2011",1433730
"96540","06069","2011",55977
"96541","06071","2011",2060827
"96542","06073","2011",3137156
"96543","06075","2011",815650
"96544","06077","2011",694354
"96545","06079","2011",271058
"96546","06081","2011",728344
"96547","06083","2011",425453
"96548","06085","2011",1812054
"96549","06087","2011",264858
"96550","06089","2011",177588
"96551","06091","2011",3098
"96552","06093","2011",44615
"96553","06095","2011",416342
"96554","06097","2011",487421
"96555","06099","2011",517560
"96556","06101","2011",94482
"96557","06103","2011",63331
"96558","06105","2011",13685
"96559","06107","2011",446784
"96560","06109","2011",54830
"96561","06111","2011",830099
"96562","06113","2011",201954
"96563","06115","2011",72489
"96564","08001","2011",452201
"96565","08003","2011",15709
"96566","08005","2011",585968
"96567","08007","2011",12021
"96568","08009","2011",3778
"96569","08011","2011",6424
"96570","08013","2011",299957
"96571","08015","2011",18028
"96572","08017","2011",1863
"96573","08019","2011",9011
"96574","08021","2011",8290
"96575","08023","2011",3641
"96576","08025","2011",5882
"96577","08027","2011",4225
"96578","08029","2011",30393
"96579","08031","2011",620530
"96580","08033","2011",2044
"96581","08035","2011",292548
"96582","08037","2011",52051
"96583","08039","2011",23178
"96584","08041","2011",637305
"96585","08043","2011",47379
"96586","08045","2011",56048
"96587","08047","2011",5428
"96588","08049","2011",14563
"96589","08051","2011",15261
"96590","08053","2011",825
"96591","08055","2011",6528
"96592","08057","2011",1357
"96593","08059","2011",540506
"96594","08061","2011",1431
"96595","08063","2011",8172
"96596","08065","2011",7343
"96597","08067","2011",51866
"96598","08069","2011",305246
"96599","08071","2011",15053
"96600","08073","2011",5419
"96601","08075","2011",22577
"96602","08077","2011",147174
"96603","08079","2011",711
"96604","08081","2011",13423
"96605","08083","2011",25476
"96606","08085","2011",40974
"96607","08087","2011",28452
"96608","08089","2011",18839
"96609","08091","2011",4423
"96610","08093","2011",16055
"96611","08095","2011",4401
"96612","08097","2011",17169
"96613","08099","2011",12502
"96614","08101","2011",160184
"96615","08103","2011",6747
"96616","08105","2011",11913
"96617","08107","2011",23252
"96618","08109","2011",6188
"96619","08111","2011",690
"96620","08113","2011",7487
"96621","08115","2011",2372
"96622","08117","2011",28042
"96623","08119","2011",23369
"96624","08121","2011",4762
"96625","08123","2011",258827
"96626","08125","2011",10134
"96627","09001","2011",928000
"96628","09003","2011",896864
"96629","09005","2011",188972
"96630","09007","2011",166174
"96631","09009","2011",863871
"96632","09011","2011",273037
"96633","09013","2011",153050
"96634","09015","2011",118315
"96635","10001","2011",165110
"96636","10003","2011",541909
"96637","10005","2011",200362
"96638","11001","2011",619800
"96639","12001","2011",249834
"96640","12003","2011",27049
"96641","12005","2011",169555
"96642","12007","2011",28431
"96643","12009","2011",544359
"96644","12011","2011",1786980
"96645","12013","2011",14717
"96646","12015","2011",159869
"96647","12017","2011",139764
"96648","12019","2011",192314
"96649","12021","2011",327629
"96650","12023","2011",67317
"96651","12027","2011",34845
"96652","12029","2011",16406
"96653","12031","2011",872355
"96654","12033","2011",299401
"96655","12035","2011",97462
"96656","12037","2011",11472
"96657","12039","2011",47373
"96658","12041","2011",16994
"96659","12043","2011",12837
"96660","12045","2011",15764
