"zone","mass_grand_t_10m2","mass_building_commercial_industrial","mass_building_commercial_innercity","mass_building_highrise","mass_building_lightweight","mass_building_multifamily","mass_building_singlefamily","mass_building_skyscraper","mass_building","mass_other_airport","mass_other_parking","mass_other_remaining_impervious","mass_other","mass_rail_bridge","mass_rail_other","mass_rail_railway","mass_rail_subway_elevated","mass_rail_subway_surface","mass_rail_subway","mass_rail","mass_rail_tram","mass_rail_tunnel","mass_street_bridge_motorway","mass_street_bridge_other","mass_street_local","mass_street_motorway_elevated","mass_street_motorway","mass_street_other_elevated","mass_street_primary","mass_street_secondary","mass_street_tertiary","mass_street","mass_street_track","mass_street_tunnel"
2523,14967055,318020.0625,0,0,50684.12890625,2309.58178710938,344927.6875,0,715940.4375,61948.671875,0,109435.609375,171384.1875,0,0,22417.87890625,0,0,0,22417.87890625,0,0,0,0,10289990,0,0,0,0,1237144.875,2521966,14057304,8181.48486328125,0
2524,12531057.125,695290.013183594,0,0,99521.6787109375,2513.54467773438,580902.291015625,0,1378225.97265625,213566.9375,16957.970703125,362812.753082275,593338.159332275,7042.43041992188,0,528527.8828125,0,0,0,535570.328125,0,0,0,20799.6640625,5571904.75,0,0,4386.7998046875,1935008.46875,929087.4375,1518291.96875,10023913.25,41078.5966796875,3366.69921875
2525,17317172.3251953,1512537.37397957,51.852725982666,0,577991.697807312,26507.87890625,1626867.71618652,0,3743949.97546387,100531.546875,4151.1787109375,530191.0625,634871.75,11013.3466796875,0,795907.1875,0,0,0,806920.8125,0,0,0,50884.14453125,5906877.59912109,0,0,10731.8408203125,1189602.75,1862259.5,3102954.25,12131436.0991211,8103.36083984375,0
2526,12275879.921875,302316.908691406,0,0,73263.8314361572,1282.39794921875,362054.831054688,0,738917.628295898,56075.5168457031,0,115075.064331055,171150.588867188,0,0,0,0,0,0,0,0,0,0,24418,7727816.78125,0,0,5149.93127441406,886460.3125,585046.32421875,1932490.90625,11365822.953125,204427.727539062,0
2527,30561941.5,3648273.375,113839.880859375,21622.3798828125,1127763.1953125,121594.928710938,2910482.53125,0,7943575.5,259847.171875,306043.602539062,6587290.5,7153181.125,5174.318359375,3138.5712890625,1450492.375,0,0,0,1458805.125,0,0,317749.25,172372.9765625,5004815.75,84955.59375,3261022.75,36354.701171875,1957199.65625,880966.90625,2269660.9375,14006415,21299.79296875,0
2528,246151138.375,43316058.1875,985768.875,65865.0703125,13037715.3984375,20287579.4663086,76485297.65625,0,154178367.625,747490.517578125,5291646.3772583,83246205.515625,89285295.7382812,81840.8984375,29158.94140625,1807403.80859375,0,0,0,1918402.93359375,0,0,0,1459.92700195312,463263.8125,0,126395.484375,307.9091796875,0,106416.1953125,70848.9140625,768860.375,167.7548828125,0
2529,29783570.984375,3556080.08850098,31511.494140625,597.455472946167,881502.488067627,172273.696777344,4500753.03521729,0,9142730.46716309,160218.052734375,61090.94921875,2373618.69580078,2594928.78173828,15830.115234375,110041.2109375,503531.5,0,0,0,629401,0,0,0,36443.7919921875,9624165.6171875,0,0,7686.25854492188,2598786.4375,2848962.9375,2269369.734375,17416504.3671875,31088.166015625,0
2530,29351357.0351562,4148655.33984375,1608.25720214844,0,1143949.97527695,174807.375,4974083.90167236,0,10443098.4999695,202901.84375,239926.046875,4789385.06408691,5232209.06408691,2491.8642578125,0,401158.125,0,0,0,403649.96875,0,0,12781.6123046875,115467.2890625,6975635.85571289,3401.05322265625,393040.03125,24352.890625,1652804.5,791207.758789062,3280131.3125,13272410.6054688,23536.1854858398,0
2531,22860416.34375,846856.649230957,85.9888381958008,0,430878.349304199,2379.087890625,860350.705810547,0,2140550.68261719,164386.51953125,5770.2177734375,447637.724609375,617794.58203125,18766.16015625,1145.04675292969,1118174,0,0,0,1138086,0,0,0,39140.3603515625,12575331.5078125,0,0,8254.98266601562,2108012.24981689,1608928.359375,2546896.80517578,18963988.328125,51856.1909179688,25548.16015625
2532,20942075,1381361.5,1234.56311035156,0,200894.5390625,27437.0837402344,760487.609375,0,2371414.625,66666.25,3760.82861328125,464240.859375,534668.015625,2131.15795898438,0,1331480.46875,0,0,0,1333611.53125,0,0,22732.224609375,25170.861328125,7815697.125,6048.8046875,3239120.875,5308.7177734375,2418713.125,874543.34375,2276156,16702382,18917.7119140625,0
2533,24155600.5,1491456.890625,16467.4329223633,0,556667.8359375,44204.4853515625,1988085.28125,0,4096890.875,183102.546875,54668.9609375,912973.755859375,1150743.19335938,33988.265625,36131.37109375,1093501.484375,0,0,0,1163623.296875,0,0,130610.796875,88553.0969238281,9994432.125,34797.21484375,3154317.5,18676.5025634766,765546.375,1186457.25,2267905.125,17744280.25,102141.150634766,818.0322265625
2534,8069387.5,797153.734375,3225.21423339844,0,428205.8203125,141078.10546875,1671111.4375,0,3040773.5,0,21457.265625,786168.890625,807626.015625,14982.689453125,0,681900.46875,0,0,0,696883.25,0,0,0,29600.7451171875,1567346.6875,0,0,6243.01025390625,405985.375,367446.96875,1141121.40625,3524113.25,6364.00219726562,0
2535,8729961.5,606189.9296875,0,0,111810.516113281,2357.79632568359,201662.23046875,0,922021.2734375,94786.1015625,7197.5078125,269031.984375,371015.953125,1814.55578613281,0,92024.125,0,0,0,93838.6796875,0,0,0,1774.81323242188,3226871,0,161183.953125,374.320922851562,1602707.125,573832.0625,1004164.109375,7343078,772149.71875,0
2536,24787116,1521305.5,11205.9794921875,0,802253.25,296050.40625,3507313.5,0,6138120,82761.703125,34740.58203125,2219170,2336673.5,16101.0400390625,0,1181666.875,0,0,0,1197767.75,0,0,0,38494.8359375,7677447,0,0,8118.83837890625,1926200,2233687.75,3221181.5,15114611,9492.490234375,0
2537,19905410.828125,415182.109619141,0,0,163457.408548355,756.182983398438,306657.773704529,0,886054.283935547,81873.59375,1978.57263183594,1819564.88476562,1903416.75976562,2978.58081054688,0,5253.49560546875,0,0,0,8232.0771484375,0,0,126668.875,26341.6678161621,3810112.9513855,33705.259765625,5761807.25,5555.64711761475,0,2933944.51757812,1328893.5546875,17107692.9101562,3078450.02539062,2212.94287109375
2538,15620214,2383446.5,44442.3515625,1199.67175292969,509046.90625,33097.82421875,1394100.375,0,4365329.5,356533.78125,21088.03515625,3810882.75,4188502,3762.998046875,1834.16687011719,1279589,0,0,0,1285186.25,0,0,0,165920.8125,2393179.5,0,0,34993.8828125,476445.84375,775184.25,1721515,5781212.5,213978.609375,0
2539,20978756.5,1289580.8125,591.038818359375,0,842448.25,33071.7890625,2501583.75,0,4667268.625,846659.1484375,32396.20703125,776379.375,1655433.625,21056.4072265625,0,612885.078125,0,0,0,633941.59375,0,0,231916.171875,135485.50390625,6108114.625,61710.478515625,2900316.5625,28574.8818359375,602630.0625,1527562.375,2383167,14022102.75,42622.76953125,0
2540,17766688.5,625361.25,1557.47997283936,0,381331.6875,12237.1162109375,1878450.125,0,2898931.625,0,11144.951171875,625031.46875,636176.34375,4599.39501953125,0,577700,0,0,0,582299.4375,0,0,55733.640625,33521.07421875,6424080,14830.134765625,735290.34375,7069.83520507812,2161473.125,771650.22265625,3429048,13649286.5,15672.1171875,879.502868652344
2541,11339954,203174.5,0,0,45341.12109375,546.399291992188,293879.8125,0,542941.875,76257.3671875,409.182739257812,46883.09375,123549.6640625,0,0,0,0,0,0,0,0,0,0,1372.61779785156,5903617,0,0,289.494934082031,2068233.125,744475.1875,1822369.375,10673457,133081.640625,0
2542,18918182.890625,1176881.33129883,0,0,487978.290283203,7536.8994140625,1592744.484375,0,3265143.06835938,40796.57421875,9048.2451171875,1830866.56213379,1880711.43713379,4052.82275390625,0,484003.25,0,0,0,488056,0,0,0,64311.2095336914,7841031.140625,0,0,13563.697479248,802377.5859375,2138436.25,2399560.0625,13284262.75,24969.2755737305,0
2543,23305559.875,1969965.45410156,6272.31298828125,0,299298.791015625,1804.84832763672,1259793.33886719,0,3537136.84375,189792.65625,0,1023336.26141357,1213127.88641357,2821.06689453125,0,945145.6875,0,0,0,947966.8125,0,0,0,4190.84924316406,12084708.125,0,375682.46875,883.880310058594,1329921.375,1298866.0625,2376403.484375,17607330,136654.30859375,0
2544,13967015,1196492.28125,23531.6130371094,0,154593.466796875,15701.947265625,448947.375,0,1839266.34375,293474.525390625,5106.50927734375,489606.234375,788186.734375,3923.66198730469,0,1422693.1875,0,0,0,1426616.9375,0,0,0,22219.517578125,3407184.75,0,0,4686.2568359375,2419088.0625,1671213.6875,2082031.375,9912933.5,303359.890625,3139.73071289062
2545,20296844,429874.25,0,0,280317.8125,1095.10815429688,564315.4375,0,1275603,398222.40625,10807.1025390625,1818509.375,2227544.25,0,0,0,0,0,0,0,0,0,0,2656.49487304688,13153850,0,0,560.27392578125,0,1638372.25,1954517.25,16793794,43826.45703125,0
2546,207057715.5,38418435.5625,528500.610290527,25458.24609375,10484548.1171875,12593073.9515686,57525421.671875,0,119575485.25,1708821.21484375,3244116.5,58279134.1875,63232047.171875,116563.171875,4556.1904296875,3141524.234375,0,0,0,3262643.234375,0,0,344927.03125,261116.46875,10157482.8125,91917.5703125,4027702.21875,55071.3798828125,1973133.125,915702.23046875,3117137.5,20987736.78125,17820.4052429199,25704.19921875
2547,15415211.25,328297.913085938,109.305168151855,0,101063.415771484,14130.5795288086,464363.830078125,0,907965.02734375,54147.90234375,40282.5249023438,73031.3547973633,167461.840332031,0,0,653969.4375,0,0,0,653969.4375,0,0,0,17904.1479492188,7794393.375,0,1057600.75,3776.11486816406,2390273.5,1150999.375,1107156.40625,13685790.25,163701.186523438,0
2548,634418304,180515264,12358825,2176752,27642824,35646752,156374096,9241964,423956480,7099894.5,9568465,184943728,201612128,1028010.5,112122.328125,7336415,0,0,0,8849446,52483.3515625,320395.59375,0,0,0,0,0,0,0,0,0,0,0,0
2549,5686516.125,232189.875,0,0,148921.1328125,5859.83282470703,490487.203125,0,877457.84375,0,1152.78820800781,101874.5078125,103027.3046875,0,0,12046.6611328125,0,0,0,12046.6611328125,0,0,0,39126.04296875,1543377.5625,0,0,8251.96411132812,998094.40625,238789.1953125,1863019.625,4693981.625,3322.06036376953,0
2550,20969033,413939.52734375,0,0,277550.389648438,7001.478515625,797127.09765625,0,1495616.859375,330960.40625,3450.37475585938,1099329.796875,1433742.984375,1540.48217773438,0,748382.9375,0,0,0,749923.5625,0,0,0,7802.02099609375,11353145.375,0,0,1645.50305175781,1852504.71875,1860808.2890625,2118984.7890625,17289793,94988.69921875,0
2551,14285093,1234079.75,8.92157936096191,0,336224.09375,2899.82983398438,1359216.875,0,2932430.5,165709.34375,6350.60693359375,361312.3125,533373.75,0,0,9077.4794921875,0,0,0,9077.4794921875,0,0,0,5003.82861328125,2667011.5,0,0,1055.34350585938,2385774.75,1750873.25,2632735.75,10810231,1367750.875,0
2552,23833517.375,1727141.05859375,1687.41235351562,0,966594.3125,31996.2368164062,2637509.5390625,0,5364938.8125,223070.296875,19489.541015625,1122223.58007812,1364783.95507812,3383.390625,1707.41784667969,625262.0859375,0,0,0,630352.5234375,0,0,102224.831542969,41613.6694335938,6350749.625,27276.5078125,4018830.9375,8776.62084960938,913390.765625,2117675.140625,2869908.5546875,16473362.125,22876.7216796875,0
2553,61134791,16334219,31855.9873046875,25322.248046875,2612510.296875,141005.5,9123535.5,0,28268407,576930.375,517666.4921875,7375982.6875,8470580.875,4457.6328125,9352.33920288086,1162925.609375,0,0,0,1176735.421875,0,0,297709.35546875,28700.4560546875,7080959.65625,79217.330078125,6185291.8125,6053.13278198242,4521833.75,1953148.99609375,2492939.375,23219092.5,573279.9765625,0
2554,20796917.5,213849.892822266,420.674621582031,0,154920.688476562,8453.82922363281,375768.912109375,0,753414.111328125,223896.1875,0,241126.140869141,465022.917480469,0,0,0,0,0,0,0,0,0,0,6694.1943359375,15321668.0625,0,0,1411.85424804688,435925.28125,2535164.9296875,1183038.33789062,19578483.5625,94618.7211914062,0
2555,69633414,11962336.25,109939.22265625,0,3046853.9375,687479.8125,12955748.5,0,28762331,478573.7109375,848540.6875,10966402.5,12293523.75,26764.6958007812,564.832275390625,2284941.75,0,0,0,2312271.3125,0,0,377144.4375,217424.6875,11291078,100568.4140625,6284830,45856.44140625,1793134.25,1298299.25,4824953.5,26265270,32008.306640625,0
2556,11385454,251072.46875,0,0,111739.6484375,5120.607421875,317083.09375,0,685016.125,115004.359375,0,102199.765625,217204.21875,0,0,0,0,0,0,0,0,0,0,15738.5849609375,7810826,0,0,3319.38134765625,0,1504214.125,1088125.25,10483247,60975.38671875,0
2557,215247064.953125,82777324,143921.37109375,209164.434570312,13648120,92326.45703125,16599534.75,184142.84375,113654422,3786777.8984375,1618398.75,37777569.9036865,43182709.9036865,32375.3383789062,4203.01800537109,3076616.44335938,0,0,0,3167615.94335938,34201.28125,20219.814453125,2062519.1875,605009.5,23530302.2753906,551741.28125,12985873.5,127600.80078125,4429227,2531343.75,7494606.8515625,55241742.9375,862442.67980957,61182.1943359375
2558,33112729.4375,3964331.33203125,14139.3427734375,0,907024.153808594,151537.328948975,3791186.16796875,0,8828218.671875,237835.28125,230956.03125,1490541.27645874,1959337.90145874,10692.0185546875,0,754384.328125,0,0,0,765076.421875,0,0,21608.0703125,38025.3759765625,12891034.859375,5749.68115234375,759984.413818359,8019.82635498047,3337648.2109375,1167128.2109375,3304745.0625,21560152.5,26197.7318115234,0
2559,6513036,116999.7265625,0,0,39227.92578125,4546.177734375,174809,0,335582.40625,46727.2421875,3748.84448242188,158249.828125,208725.96875,0,0,0,0,0,0,0,0,0,0,14135.525390625,3286883.25,0,0,2981.28515625,0,1036597.3125,1294922.75,5968734,333232.96875,0
2560,27857005.1875,1335874.69726562,38754.2998046875,44604.8642578125,572480.916015625,80797.7792816162,1935017.78515625,0,4007530.17578125,36894.4375,1967.72937011719,7719777.953125,7758640.828125,24053.8928222656,0,1260165.6640625,0,0,0,1284219.54296875,0,0,93267.984375,71602.2583007812,7415058.28125,24817.625,3419361.421875,15101.4377288818,0,1254899.40625,2469633.7109375,14806616.0625,38118.4348144531,4728.51000976562
2561,14256541.25,423071.93359375,0,0,106893.747070312,3689.642578125,563053.546875,0,1096709.34375,80775.4375,0,115296.482421875,196071.93359375,3186.4990234375,0,322700.384765625,0,0,0,325886.853515625,0,0,0,17481.9096679688,8305002.5,0,0,3687.06115722656,57688.3984375,1571654.375,2638330.25,12637888.75,44045.1853027344,0
2562,24116374.90625,1837496.4609375,37.584529876709,0,819835.61328125,58941.3532714844,5401351.296875,0,8117673.484375,146356.60546875,2186.87353515625,1216487.7421875,1365031.3203125,2072.87811279297,130762.4765625,206766.658447266,0,0,0,342233.05859375,0,2631.49047851562,0,37909.447265625,6760848.5,0,0,7995.37426757812,1444364.15625,2115948.3125,3908295.875,14291445,16106.849609375,0
2563,9510298.828125,1030544.12310791,1673.55554199219,0,365733.058105469,105480.9453125,1444675.9609375,0,2948108.73730469,52019.6796875,5051.72265625,573857.541137695,630929.541137695,524.52001953125,0,304626.53125,0,0,0,305151.03125,0,0,36055.27734375,29238.619140625,2556070.09570312,9593.9287109375,1060388.875,6166.63427734375,16228.1298828125,744043.041503906,1157432.94921875,5626124.890625,10911.9228515625,0
2564,16488786.5,895358.060546875,0,0,534539.59375,11769.1767578125,1463864.203125,0,2905530.625,31820.224609375,5960.828125,649421.5703125,687202.6953125,4730.13195800781,0,603856.4765625,0,0,0,608586.96875,0,0,13554.1552734375,89337.50390625,6357044.6875,3606.61840820312,166209.203125,18841.923248291,1752041,1765729.640625,2093239.90625,12287507.25,27863.0345611572,0
2565,24051135,731346.451171875,103.00944519043,0,264493.936523438,5063.94539260864,901616.359375,0,1902623.5078125,140410.36328125,21783.701171875,1338001.70410156,1500195.71972656,2758.0615234375,0,603600.65625,0,0,0,606358.53125,0,0,173713.053710938,6559.65252685547,11553189.5,46223.2292480469,3827486.75,1383.47805786133,782802.921875,1119394.9375,2383294.0625,20041943.25,147872.073242188,0
2566,182851638.5,21545533.75,546801.849121094,352432.03125,9512502.9296875,3944892.57617188,52715381.21875,0,88617546.625,851086.625,2175791.21875,40912088.4375,43938984.5625,73500.5587158203,1770.17700195312,2285034.83886719,0,0,0,2360305.16308594,0,0,942671.103515625,685096.787109375,25485998.375,251229.509277344,5030582.21875,144491.687255859,3028262.484375,4484557.53125,7772952.578125,47935074.1875,87293.2036895752,22020.681640625
2567,31846146,1809641.87792969,30932.380859375,39530.96484375,901266.875976562,15738.5828857422,2695682.8828125,0,5492793.56640625,263029.033203125,10414.4711914062,1324736.42810059,1598180.45935059,48298.3836669922,1626.20027923584,1614110.7421875,0,0,0,1664034.30078125,0,0,188865.1171875,73583.1685791016,12888899.46875,50257.2258300781,2971368.03125,15519.225769043,1889866.41796875,2171087.7421875,2787995.234375,23091146.25,53692.2829284668,0
2568,16376597.5,837356.3046875,330.098449707031,0,246239.810546875,11778.0357666016,688706.828125,0,1784410.78515625,88892.98828125,7234.60192871094,208129.078765869,304256.621002197,0,0,0,0,0,0,0,0,0,0,5211.36767578125,8269006.5625,0,0,1099.11486816406,1521002.625,924703.6875,3501043.1875,14287931.25,63209.6041259766,2647.96533203125
2569,22908089.6513672,1765962.5,5326.6259765625,0,924735.87109375,17676.14453125,2130706.25653076,0,4844404.50268555,32901.9375,2376.341796875,1612216.25,1647494.5,24195.65234375,0,880608.8828125,0,0,0,904804.6328125,0,0,167648.3125,68845.609375,6772419.06442261,44609.44921875,2407943,14520.02734375,0,3199048.18945312,2807519.32958984,15511451.0839844,28924.33984375,0
2570,7103732.609375,331840.899902344,0,0,17669.273727417,692.687866210938,129564.00793457,0,479767.100097656,0,1889.54541015625,812002.05859375,813891.62109375,0,0,0,0,0,0,0,0,0,0,3135.98046875,1873249.6484375,0,0,661.400939941406,671109.3203125,1676182.95996094,519904.5,5810054.34375,1065820.79492188,0
2571,57858288,11491983.5,223583.30859375,5906.99694824219,1909508.625,1968534.46875,11940259.5,0,27539783,881892.421875,1523390.921875,12055501.25,14460785,30466.2685546875,4612.79614257812,1107487.6875,0,0,0,1142566.765625,0,0,137401.906738281,206164.609375,7236164.125,36561.2104492188,1724899.703125,43481.6005859375,2913577.15625,1313144.4375,1100559.03125,14715157,3207.35986328125,0
2572,9445494.15625,284163.791992188,9638.564453125,0,209592.571777344,5584.6875,744207.157226562,0,1253186.7734375,516356.5625,9174.9384765625,339246.623901367,864777.030151367,2351.6767578125,129.210006713867,145851.171875,0,0,0,148332.0625,0,0,0,61014.9375,2325323.00390625,0,0,12868.4912109375,1406763.375,1376553.94726562,1856538.28515625,7179232.734375,140184.421875,0
2573,21506225.5,1889475.1015625,3830.205078125,0,723450.2265625,59793.5515136719,3149250.015625,0,5825801.09375,472563.5546875,42600.6518554688,873308.991210938,1388473.234375,0,0,0,0,0,0,0,0,0,5113.9658203125,67195.2890625,8338407.5,1360.77258300781,638421.25,14171.98046875,2372691.4375,660885.0625,2102233.59375,14291962.25,88406.80859375,3040.43212890625
2574,18276300.671875,1733634.97265625,48403.140625,45170.921875,669668.962402344,18522.0194702148,1934399.95898438,0,4449795.18554688,161403.197265625,439084.998718262,1620217.87695312,2220705.69335938,20183.7883300781,0,1655216.8125,0,0,0,1677614.21875,0,2213.32397460938,25635.85546875,56749.650390625,4474663.125,6821.4326171875,534059,11968.9111328125,629594.1875,1655041.9921875,2455395.54997253,9928188.578125,77994.2158203125,264.796569824219
2575,70013784,9832963,284798.71875,3577.43994140625,2490396,732234.1875,20906294,0,34250308,1103843.25,485063.65625,6202030.5,7790946,37001.4921875,14381.05078125,2493797,0,0,0,2545178,0,0,277824.625,236426.546875,11242888,73965.78125,4157403.25,49864.0859375,2363154.25,3036024.75,3923669.75,25427424,59558.7734375,6615.18603515625
2576,13956086.375,538986.202392578,0,0,84766.2752685547,5541.1552734375,454324.186523438,0,1083617.58203125,155688.254882812,34015.810546875,63683.5602035522,253387.618675232,9424.03436279297,0,709670.2109375,0,0,0,719094.5,0,0,0,46794.9616699219,6048184.625,0,0,9869.39337158203,3618727.6875,262772.1640625,1378184.8515625,11899965,535441.0625,0
2577,23742813.5,2414351.78515625,1104.82055664062,0,180335.0859375,3109.73974609375,1282578.03125,0,3881486.34375,425345.71875,485405.09375,507888.4140625,1418638.1015625,0,1330.24768066406,132562.84375,0,0,0,133893.0625,0,0,0,1293.89599609375,7113839.875,0,0,272.891998291016,3741412.25,2297969,3916508.25,18308829.625,1237477.15625,0
2578,51362026.625,6499768.2890625,26194.19921875,14953.0625,3228340.5625,454182.016479492,10621763.90625,0,20845222.21875,893812.998046875,265891.3203125,6233549.2421875,7393252.2421875,31274.3134765625,44.9158554077149,760158.046875,0,0,0,791477.515625,0,0,434238.09765625,192206.47265625,10462398.125,115546.215820312,5834245.6875,40537.765625,0,1613417.02734375,3553693.640625,22332091.4375,85557.9700927734,250.611038208008
2579,97481718,15906271.4375,544416.321166992,39862.9765625,5095983.25,926349.546875,21539179.5,139199.171875,44191326.5,596249.935546875,960466.18359375,25187565.125,26744293.625,68756.2391357422,63812.5390625,2010113.6796875,0,0,0,2152015.21875,442.390441894531,8891.310546875,518154.84375,361312.048828125,12876638,138261.59375,2786209.5,76203.2973632812,1970101.125,3816399.15625,1797022.71875,24393995,49857.7336425781,3825.36486816406
2580,25212838,2437127,19457.205078125,1649.79284667969,709661.875,34533.0234375,2059152.375,0,5261589,290599.5625,52918.109375,1301348,1644868,7795.34423828125,0,707531.5,0,0,0,715326.375,0,0,32753.806640625,66312.1953125,10401608,8715.4462890625,2514479.5,13985.71875,342678.53125,2003348.625,2163482.25,17591034,43756.421875,0
2581,12781065,406396.8125,0,0,84622.2578125,6868.73046875,448131.90625,0,946019.5625,85324.03125,1160.20703125,158175.171875,244659.46875,15992.349609375,0,300183.4375,0,0,0,316175.5625,0,0,0,79680.5703125,7237929.5,0,0,16805.20703125,1096089.75,1646055.625,1182314.875,11274201,15335.7822265625,0
2582,26063050.5,2201651.15625,0,0,331879.54296875,3504.2509765625,1918538.015625,0,4455571.75,192744.5,146334.530639648,799221.28125,1138299.140625,641.080139160156,0,873766.28125,0,0,0,874407.40625,0,0,0,134.542297363281,13048249,0,0,28.375940322876,2016280.125,854570.609375,3604880.375,19594743.5,70600.130859375,0
2583,36076911.5,3451603.625,29572.947265625,0,1612054.3125,456251.640625,7461528.5,0,13011043.75,175804.462890625,76223.259765625,3747462.75,3999491.625,20842.1918945312,0,1016083.22070312,0,0,0,1036925.58398438,0,0,0,325685.5546875,8033655.375,0,5210.3310546875,68689.37109375,4609992.62109375,1358312.5,3463079.09375,18029495.5,164887.19140625,0
2584,32681192,4326902.125,1044.58410644531,0,756410.1875,54339.21484375,2550994.4375,0,7689696.5,393734.884765625,27844.3968505859,1685895.1875,2107474.3125,2359.552734375,0,1333740.0625,0,0,0,1336099.6875,0,0,55755.091796875,39531.1142578125,11642673.75,14835.84765625,3910426.6875,8337.39501953125,584373.3125,971184.53125,4218812.375,21547856,101930.87890625,0
2585,12822551.875,708421.4765625,3103.57080078125,0,191994.315673828,13487.2473373413,603725.40625,0,1520732.19140625,165955.28125,0,258306.715576172,424262.340576172,825.370971679688,0,0,0,0,0,825.370971679688,0,0,0,784.352966308594,7046287,0,0,165.425689697266,0,1169665.03125,2639827.21875,10876716.75,19991.1015625,0
2586,168840980,29913889,51605.3271484375,129154.515625,10863449.75,225245.46484375,35912158.25,0,77095457,1473101.61279297,594944.58984375,35995701.75,38063726,87065.67578125,617.131591796875,1588241.3203125,0,0,0,1675924.1640625,0,0,585327.86328125,496295.947265625,27615886.75,156462.109375,6504631.3515625,104672.090332031,2734987.375,5442400.9375,8179080.28125,52005834.5,185430.364257812,643.077392578125
2587,13221937.296875,498258.609375,368.347351074219,0,63508.6387176514,8120.7890625,379302.375610352,0,949559.069458008,131472.890625,9922.5380859375,1285166.82434082,1426562.19934082,33173.9287109375,0,938589.764404297,0,0,0,971763.514404297,0,0,0,33742.9228515625,6992298.9453125,0,0,7116.62548828125,537749.16015625,1420881.77490234,803818.911621094,9874018.15429688,76814.0123291016,1612.42199707031
2588,29131609,2308886.875,9959.900390625,0,1124897.28125,72899.7890625,3025782,0,6542425.5,98927.64453125,9894.00463867188,1582583.09375,1691405.78125,14206.1430664062,2070.43594360352,738997.78125,0,0,0,755274.03125,0,0,82264.189453125,79103.7109375,9129822,22129.0310058594,4094141,16683.5454101562,712878.125,1787321.5625,4169320.875,20142586,48925.1796875,0
2589,15867140.625,601224.45703125,1523.12243652344,0,182362.413574219,1446.94097900391,591758.212890625,0,1378313.609375,76967.125,0,426740.116210938,503707.303710938,0,0,0,0,0,0,0,0,0,0,14490.490234375,7606890.1875,0,0,3056.14916992188,2941315.75,819529.1875,2581904.21875,13985114,17940.0330200195,0
2590,19054793.125,1437345.99609375,238.03532409668,0,95230.1311035156,8582.46435546875,601247.704101562,0,2142643.61914062,582633.33984375,8434.7568359375,347820.177520752,938888.41015625,5508.24774169922,0,1273309.2734375,0,0,0,1278817.5703125,0,0,0,10196.5886230469,9197187.875,0,0,2150.53411865234,2744042.84375,537003.4375,2023721.09375,14694441.375,180130.40234375,0
2591,13118627.1875,947582.404296875,745.774452209473,0,395864.584960938,46355.6369628906,1164089.4765625,0,2554642.015625,109426.875,0,264413.743499756,373840.493499756,716.686584472656,274.417419433594,0,0,0,0,991.10400390625,0,0,0,38699.5167236328,5056681.9375,0,0,8162.00665283203,1511895.3125,918063.863769531,2622670.078125,10189151.25,32977.9315795898,0
2592,30303285.5214844,1931234.125,6688.97021484375,0,1049592.43119049,349458.875,5621262.75395203,0,8958227.81015015,111572.6171875,14937.736328125,2517539.25,2644048.5,43043.7119140625,172.279998779297,1301465.54589844,0,0,0,1344681.36914062,0,0,54338.7734375,105336.578125,11750230.8427734,14458.970703125,322491.71875,22216.22265625,1877299.625,1072323.75,2076255.25,17356318.8427734,61362.74609375,0
2593,25025103,2753659.03125,33285.0593261719,0,1140721.28125,357917.76953125,5457798.5625,0,9743374.5,339736.75,91308.2314453125,2819382.84375,3250429.15625,12097.0390625,0,709277.421875,0,0,0,721373.984375,0,0,0,64205.310546875,7638997.5,0,30725.841796875,13541.3555908203,1178767.6875,721320.9375,1643862.6875,11309940.5,18493.435546875,0
2594,25538960.9536133,3052908.5,3302.43994140625,0,771206.185623169,47185.44140625,3331937.1081543,0,7206536.73126221,189175.546875,9855.7685546875,2092622.375,2291651.25,1984.67028808594,752.494506835938,1236262,0,0,0,1238999,0,0,50315.9453125,45239.1287384033,6039684.48095703,13388.544921875,3292462.25,9541.26086807251,96877.8046875,1778784.875,3463328.75,14801725.2226562,12104.1773681641,0
2595,44406438,4896644.3125,80265.37890625,13751.1082000732,1280404.4296875,1113183.671875,6743524.59375,0,14127758.0625,241923.953125,261724.568359375,7952152.75,8455804.5,26533.1489257812,4832.4541015625,2058270.75,0,0,0,2089636.65625,0,0,65690.8515625,144724.42578125,8847060.375,17540.26171875,3971539.75,30523.4497070312,3337985.375,1150441.28125,2140158.78125,19733175.25,24708.6125488281,2813.46356201172
2596,21462551.03125,1337895.51757812,583.351135253906,0,468850.203613281,37187.9285507202,2152133.47460938,0,3996653.90820312,110799.296875,0,1935300.47924805,2046099.47924805,2172.111328125,0,612895.4375,0,0,0,615067.75,0,0,0,43122.2678222656,8065164.546875,0,0,9094.78216552734,1472082.5,2070196.25,3105423.3671875,14804635.59375,39598.0451660156,0
2597,32389215.1166992,5978350.5022583,19974.2783203125,0,1938946.52840042,217568.3828125,7112184.9251709,0,15266999.8317871,779648.8125,205890.7578125,4676915.38891602,5662453.13891602,23628.6094970703,1830.47509765625,1360733.34375,0,0,0,1386193.125,0,0,14783.9501953125,84670.015625,4868777.72064209,3933.85400390625,1241040.75,17857.52734375,1038086.8125,1144424.32568359,1647840.0625,10073585.1748047,12149.8331451416,0
