zone;country;name;area;population
1988;IE;Partraí;45.87360959;564
1989;IE;Roslee;16.53510831;378
1990;IE;Shrule;41.68935168;1162
1991;IE;An Geata Mór Thuaidh;43.15857924;968
1992;IE;An Geata Mór Theas;41.54557728;956
1993;IE;Bangor;46.51985931;455
1994;IE;Barr Rúscaí;48.22828864;107
1995;IE;Gleann Chaisil;36.79224083;501
1996;IE;Loch Iascaigh;53.11280562;274
1997;IE;Pettigoe;49.11261352;268
1998;IE;Tantallon;30.20803299;1687
1999;IE;Tawnawully;34.12210566;240
2000;IE;Templecarn;79.81887853;104
2001;IE;Tullynaught;35.24806911;697
2002;IE;Ards;21.36392526;704
2003;IE;Críoch na Sméar;33.83564533;328
2004;IE;An Craoslach;21.83221525;697
2005;IE;Na Croisbhealaí;94.21303754;1970
2006;IE;Caisleán na dTuath;14.65727597;219
2007;IE;Dún Fionnachaidh;39.5287594;951
2008;IE;Dún Lúiche;92.59212242;669
2009;IE;Gort an Choirce;54.0214293;1540
2010;IE;Machaire Chlochair;98.54406485;2690
2011;IE;Mín an Chladaigh;40.80394482;1271
2012;IE;Anagaire;42.82794983;2119
2013;IE;Árainn Mhór;18.05063532;447
2014;IE;Ard an Rátha;36.70300478;1081
2015;IE;Cró Bheithe;39.1074741;202
2016;IE;Crownarad;17.77664704;352
2017;IE;Dawros;37.49816134;665
2018;IE;An Dúchoraidh;43.09858622;82
2019;IE;An Clochán Liath;36.22802822;1448
2020;IE;Baile na Finne;33.08161594;287
2021;IE;Gleann Cholm Cille;45.2282874;727
2022;IE;Gleann Gheis;38.97176937;595
2023;IE;Gleann Léithín;85.31629344;190
2024;IE;Na Gleannta;84.30821673;1462
2025;IE;An Ghrafaidh;81.20654854;140
2026;IE;Inis Caoil;44.93001093;54
2027;IE;Cill Charthaigh;16.48265502;578
2028;IE;Cill Ghabhlaigh;53.4647715;481
2029;IE;Killybegs;30.08434204;2063
2030;IE;An Leargaidh Mhór;22.4185219;596
2031;IE;Leitir Mhic an Bhaird;42.40677434;611
2032;IE;Maas;32.07112235;285
2033;IE;An Machaire;43.22580606;642
2034;IE;Málainn Bhig;33.68069268;229
2035;IE;Maol Mosóg;23.36170722;229
2036;IE;Inis Mhic an Doirn;35.03657617;1320
2037;IE;Tieveskeelta;21.11147145;96
2038;IE;Ardmalin;29.12904578;664
2039;IE;Birdstown;23.94764167;873
2040;IE;Buncrana Rural;30.3036599;3124
2041;IE;Burt;38.73059881;1602
2042;IE;Carndonagh;39.94557464;2874
2043;IE;Carthage;24.69408574;889
2044;IE;Castlecary;20.53951508;642
2045;IE;Castleforward;22.78279184;1455
2046;IE;Culdaff;25.99404599;892
2047;IE;Desertegny;30.67159256;648
2048;IE;Dunaff;27.28397241;629
2049;IE;Fahan;29.79807924;1804
2050;IE;Gleneganon;20.5467459;737
2051;IE;Gleneely;40.9212564;871
2052;IE;Glentogher;41.94470261;611
2053;IE;Greencastle;33.86438837;699
2054;IE;Illies;48.78762051;622
2055;IE;Inch Island;13.8667817;328
2056;IE;Kilderry;30.82237483;1743
2057;IE;Killea;31.80425705;1958
2058;IE;Malin;27.93384769;679
2059;IE;Mintiaghs;30.55985568;991
2060;IE;Moville;18.31578715;1639
2061;IE;Newtown Cunningham;20.02807928;919
2062;IE;Redcastle;29.50362778;875
2063;IE;Straid;35.61169345;1260
2064;IE;Three Trees;28.413814;611
2065;IE;Turmone;25.89210593;301
2066;IE;Whitecastle;28.9877126;902
2067;IE;Ballymacool;18.62088191;2208
2068;IE;Castlewray;22.29672693;3255
2069;IE;Mín an Lábáin;66.1782336;373
2070;IE;Corravaddy;23.42057105;1028
2071;IE;Edenacarnan;27.35093704;1359
2072;IE;Gartán;62.41181342;186
2073;IE;Gortnavern;12.66998667;1718
2074;IE;Killymasny;25.88727064;515
2075;IE;Kincraigy;31.25716602;1044
2076;IE;Letterkenny Rural;13.22972946;12689
2077;IE;Magheraboy;28.63682643;1925
2078;IE;Manorcunningham;16.66340138;1189
2079;IE;Suí Corr;24.05897458;97
2080;IE;Templedouglas;37.11904544;982
2081;IE;Ballyarr;16.09072664;461
2082;IE;Carraig Airt;24.49727324;807
2083;IE;An Cheathrú Chaol;28.23682995;777
2084;IE;Ballyvool;11.80891911;266
2085;IE;Bennettsbridge;19.06206832;986
2086;IE;Bramblestown;13.20856828;252
2087;IE;Castlebanny;13.82365187;154
2088;IE;Castlegannon;12.17569601;112
2089;IE;Coolhill;16.52315374;251
2090;IE;Danesfort;15.07875807;516
2091;IE;Ennisnag;11.54377204;247
2092;IE;Famma;18.60124159;265
2093;IE;Freaghana;22.82503445;263
2094;IE;Goresbridge;10.8641454;560
2095;IE;Graiguenamanagh;32.06713077;2120
2096;IE;Inistioge;27.09126233;762
2097;IE;Jerpoint Church;16.60768053;997
2098;IE;Kilfane;15.7364293;311
2099;IE;Kilkeasy;18.35868086;370
2100;IE;Kiltorcan;9.92920051;138
2101;IE;Knocktopher;15.72962278;491
2102;IE;Pleberstown;14.77015529;189
2103;IE;Powerstown;19.86101092;506
2104;IE;Stonyford;16.001581;777
2105;IE;Tullaherin;10.29896397;240
2106;IE;Ullard;15.22177345;300
2107;IE;Woolengrange;12.18232675;266
2108;IE;Balleen;24.4971645;325
2109;IE;Ballyconra;14.93425502;213
2110;IE;Baunmore;17.40456102;172
2111;IE;Clomantagh;18.15087067;333
2112;IE;Galmoy;26.35138228;321
2113;IE;Glashare;20.98884691;370
2114;IE;Johnstown;19.79972636;770
2115;IE;Lisdowney;20.36451446;327
2116;IE;Rathbeagh;13.00504625;289
2117;IE;Tubbridbrittain;19.80517177;351
2118;IE;Urlingford;19.19756476;1234
2119;IE;Aglish;16.47081358;883
2120;IE;Ballincrea;17.00611435;291
2121;IE;Dunkitt;16.77773065;1155
2122;IE;Farnoge;13.95042849;275
2123;IE;Kilbeacon;13.24477477;266
2124;IE;Kilbride;13.29441417;390
2125;IE;Kilcolumb;19.22127035;589
2126;IE;Kilculliheen;8.78910559;6074
2127;IE;Killahy;19.26470991;629
2128;IE;Kilmakevoge;13.40088247;482
2129;IE;Pollrone;17.27368036;1129
2130;IE;Portnascully;17.27845596;1443
2131;IE;Rathpatrick;18.6501784;968
2132;IE;Rossinan;18.38664009;732
2133;IE;Ullid;15.0471878;1004
2134;IE;Abbeyleix;40.66854119;2748
2135;IE;Aghmacart;18.88732934;343
2136;IE;Ballinakill;19.81157283;793
2137;IE;Ballyroan;22.33917263;1038
2138;IE;Blandsfort;20.53636301;345
2139;IE;Caher;8.33931811;84
2140;IE;Castletown;24.21594782;708
2141;IE;Clash;15.14434896;385
2142;IE;Clonkeen;26.24528681;611
2143;IE;Colt;10.13226026;210
2144;IE;Cuffsborough;19.75999636;253
2145;IE;Cullahill;16.96729103;379
2146;IE;Cullenagh;12.43470422;150
2147;IE;Donaghmore;13.74936946;285
2148;IE;Donore;23.16099185;374
2149;IE;Dunmore;10.41538873;213
2150;IE;Durrow;25.96552138;1372
2151;IE;Dysartgallen;20.80555701;255
2152;IE;Fossy;16.54413875;164
2153;IE;Grantstown;20.78415923;481
2154;IE;Kilcoke;10.86280094;164
2155;IE;Kildellig;17.13061494;268
2156;IE;Killermogh;18.75269075;328
2157;IE;Kilnaseer;16.62499293;290
2158;IE;Raheen;19.93260493;452
2159;IE;Rathdowney;18.00364678;1290
2160;IE;Timahoe;25.77880135;559
2161;IE;Ballyadams;17.47033283;381
2162;IE;Ballylynan;14.25953314;1538
2163;IE;Barrowhouse;13.00898495;562
2164;IE;Killabban;12.7065245;472
2165;IE;Luggacurren;24.2607451;302
2166;IE;Moyanna;16.7262721;377
2167;IE;Rathaspick;15.31503813;255
2168;IE;Stradbally;20.63763264;1776
2169;IE;Tankardstown;15.37702802;340
2170;IE;Timogue;19.4264448;390
2171;IE;Vicarstown;12.47981877;205
2172;IE;Arderin;23.94907659;324
2173;IE;Ballybrittas;15.68324304;798
2174;IE;Ballycarroll;10.24557866;240
2175;IE;Ballyfin;35.18942563;624
2176;IE;Borris;17.53279614;548
2177;IE;Brisha;16.16002424;308
2178;IE;Capard;15.5426846;50
2179;IE;Ticor North;0.57418991;1724.868354
2180;IE;Ticor South;0.10481731;172.1992815
2181;IE;Dungarvan No. 1 Urban;3.77245269;4326
2182;IE;Dungarvan No. 2 Urban;2.42748731;2645
2183;IE;Ballydurn;25.92702094;244
2184;IE;Carrickbeg Rural;13.30683526;420
2185;IE;Clonea;18.89132701;382
2186;IE;Fenoagh;12.39342314;179
2187;IE;Glen;25.89828988;423
2188;IE;Kilmeadan;25.55535404;979
2189;IE;Mothel;20.94540861;449
2190;IE;Portlaw;20.67034271;1397
2191;IE;Rathgormuck;41.323919;299
2192;IE;Ross;16.84271457;265
2193;IE;Ballymacarbry;25.54692319;610
2194;IE;Graignagower;28.41041071;420
2195;IE;Gurteen;49.37245381;372
2196;IE;Kilmacomma;14.30279496;557
2197;IE;Kilronan;10.60086013;169
2198;IE;St. Mary's;35.52810401;975
2199;IE;Aird Mhór;21.52003265;215
2200;IE;Baile Mhac Airt;28.1331105;319
2201;IE;Bohadoon;21.27885969;268
2202;IE;Cappagh;14.85701249;329
2203;IE;Carriglea;19.95624291;489
2204;IE;Clonea;25.70382763;2334
2205;IE;Colligan;25.24517692;763
2206;IE;Coumaraglin;28.09257669;213
2207;IE;Dromana;15.42890973;766
2208;IE;Dromore;18.65140269;344
2209;IE;Dungarvan Rural;18.60644949;2941
2210;IE;Knockaunbrandaun;29.13124511;149
2211;IE;Modelligo;19.20677732;425
2212;IE;Mountstuart;17.79598639;74
2213;IE;An Rinn;24.27583408;1332
2214;IE;Seskinan;25.84393727;404
2215;IE;Whitechurch;10.85347978;182
2216;IE;Annestown;17.31043687;819
2217;IE;Ballylaneen;15.51744777;327
2218;IE;Carrigcastle;9.40697871;255
2219;IE;Comeragh;24.00868224;482
2220;IE;Dunhill;10.62318763;360
2221;IE;Fews;19.57775462;353
2222;IE;Fox's Castle;20.63719045;469
2223;IE;Gardenmorris;13.43616894;346
2224;IE;Georgestown;9.3541289;222
2225;IE;Kilbarrymeaden;7.69456456;501
2226;IE;Kilmacthomas;22.03003731;1243
2227;IE;Knockmahon;12.62813128;380
2228;IE;Mountkennedy;26.06263924;418
2229;IE;Newtown;22.09561694;415
2230;IE;Stradbally;17.02348674;723
2231;IE;Tinnasaggart;14.08536399;75
2232;IE;Ballyduff;18.58236937;230
2233;IE;Ballyhane;18.51727636;497
2234;IE;Ballyin;58.22862866;556
2235;IE;Ballynamult;19.77805442;202
2236;IE;Ballysaggartmore;34.57251601;345
2237;IE;Cappoquin;47.78526212;1253
2238;IE;Castlerichard;28.98506218;490
2239;IE;Drumroe;17.22074368;257
2240;IE;Gortnapeaky;8.27356531;230
2241;IE;Kilcockan;19.64227362;199
2242;IE;Kilwatermoy East;11.26373555;98
2243;IE;Kilwatermoy West;15.53910608;252
2244;IE;Lismore Rural;31.03692694;1913
2245;IE;Lismore Urban;0.58256358;282.6014972
2246;IE;Mocollop;25.71044034;231
2247;IE;Modelligo;20.47707839;268
2248;IE;Tallow;20.36597766;1287
2249;IE;Ballynakill;8.86127221;296
2250;IE;Drumcannon;13.30130338;915
2251;IE;Faithlegg;25.54925051;2024
2252;IE;Islandikane;24.38522002;3560
2253;IE;Kilbarry;5.18231344;306
2254;IE;Killea;13.58815191;1254
2255;IE;Killoteran;10.90314588;635
2256;IE;Kilmacleague;14.43094095;411
2257;IE;Balgriffin;10.37498259;4067
2258;IE;Ballyboghil;19.5483221;1356
2259;IE;Balscadden;15.97301137;546
2260;IE;Blanchardstown-Abbotstown;7.19303037;10632
2261;IE;Blanchardstown-Blakestown;7.87708123;39506
2262;IE;Blanchardstown-Coolmine;2.74242352;6364
2263;IE;Blanchardstown-Corduff;1.44622929;3412.220489
2264;IE;Blanchardstown-Delwood;1.01290775;10898
2265;IE;Blanchardstown-Mulhuddart;1.83564075;4793
2266;IE;Blanchardstown-Roselawn;0.46942948;1877.436567
2267;IE;Blanchardstown-Tyrrelstown;3.93402115;6859
2268;IE;Castleknock-Knockmaroon;7.05407854;16296
2269;IE;Castleknock-Park;2.43812671;4735.124089
2270;IE;Clonmethan;16.87538397;698
2271;IE;Donabate;24.4037861;9072
2272;IE;Dubber;18.07936915;6559
2273;IE;Garristown;35.60657886;1727
2274;IE;Hollywood;30.06078601;1445
2275;IE;Holmpatrick;26.51890635;4874
2276;IE;Howth;10.94108177;5641
2277;IE;Kilsallaghan;27.82344375;2229
2278;IE;Kinsaley;11.26062845;9884
2279;IE;Lucan North;9.49488368;3310
2280;IE;Lusk;42.40523172;9653
2281;IE;Malahide East;3.26233615;3680
2282;IE;Malahide West;2.60533005;8055
2283;IE;Portmarnock North;1.08066095;2021.901893
2284;IE;Portmarnock South;5.34425533;7220
2285;IE;Tomfinlough;21.90306496;617
2286;IE;Urlan;18.53003341;1856
2287;IE;Annagh;28.14766976;582
2288;IE;Ballagh;14.8203705;200
2289;IE;Ballyea;30.7257557;774
2290;IE;Ballysteen;17.52673272;355
2291;IE;Ballyvaskin;20.82448354;400
2292;IE;Cloghaun;16.87474076;175
2293;IE;Cloonanaha;25.72967364;236
2294;IE;Clooney;16.52718065;273
2295;IE;Ennistimon;26.22883862;1995
2296;IE;Formoyle;23.96666708;252
2297;IE;Kilfenora;25.00262697;385
2298;IE;Killaspuglonane;14.15880163;337
2299;IE;Killilagh;24.56877865;799
2300;IE;Kilshanny;8.48985255;121
2301;IE;Liscannor;13.55009571;222
2302;IE;Lurraga;15.02753788;289
2303;IE;Magherareagh;24.34660442;299
2304;IE;Milltown Malbay;18.50768255;1522
2305;IE;Moy;25.68369514;924
2306;IE;Smithstown;12.89400065;161
2307;IE;Ballynacally;13.36598684;290
2308;IE;Clondagad;26.39532854;492
2309;IE;Coolmeen;21.87608781;235
2310;IE;Kilchreest;25.33501337;418
2311;IE;Kilfiddane;27.196047;335
2312;IE;Killofin;23.64300504;310
2313;IE;Kilmurry;18.55554874;276
2314;IE;Liscasey;26.59158175;581
2315;IE;Lisheen;17.56822416;684
2316;IE;Rinealon;14.3692395;160
2317;IE;Cahermurphy;17.67491686;197
2318;IE;Cloonadrum;18.13303942;484
2319;IE;Clooncoorha;21.91324383;375
2320;IE;Cooraclare;22.53295435;573
2321;IE;Creegh;20.39857411;442
2322;IE;Doonbeg;21.48010281;709
2323;IE;Drumellihy;26.18167078;364
2324;IE;Einagh;15.66986842;322
2325;IE;Glenmore;33.12127032;385
2326;IE;Kilballyowen;27.12447141;228
2327;IE;Kilfearagh;19.48286115;241
2328;IE;Kilkee;5.2506914;1037
2329;IE;Killard;17.38575701;281
2330;IE;Killimer;23.05224029;517
2331;IE;Kilmihil;22.33139493;593
2332;IE;Kilmurry;16.60377874;726
2333;IE;Kilrush Rural;33.58485886;631
2334;IE;Knock;21.81805645;225
2335;IE;Knocknaboley;32.54079427;267
2336;IE;Knocknagore;20.81585557;205
2337;IE;Moveen;9.82985524;71
2338;IE;Moyarta;20.60905433;242
2339;IE;Mullagh;16.81894331;163
2340;IE;Querrin;11.20805221;191
2341;IE;Rahona;18.92160864;274
2342;IE;St. Martin's;9.90557788;84
2343;IE;Tullig;15.79692122;124
2344;IE;Tullycreen;11.8202374;139
2345;IE;Ballycannan;11.31046403;1095
2346;IE;Ballyglass;15.58953651;6104
2347;IE;Cappavilla;8.93264027;708
2348;IE;Castlecrine;18.9588474;407
2349;IE;Cloghera;20.76254422;706
2350;IE;Cloontra;23.59760376;185
2351;IE;Cratloe;21.08309839;1551
2352;IE;Fahymore;21.23087893;376
2353;IE;Killeely;15.29081417;912
2354;IE;Killokennedy;24.06854162;138
2355;IE;Kiltenanlea;21.93865;2341
2356;IE;Lackareagh;15.31769299;137
2357;IE;O'Briensbridge;13.15350747;525
2358;IE;Ayle;15.83310667;283
2359;IE;Boherglass;16.97419526;232
2360;IE;Caherhurly;13.58861873;242
2361;IE;Cahermurphy;19.3221972;60
2362;IE;Cappaghabaun;33.06129455;165
2363;IE;Carrowbaun;19.40585485;86
2364;IE;Cloonusker;28.94654095;188
2365;IE;Coolreagh;14.47009853;174
2366;IE;Corlea;20.01754809;105
2367;IE;Derrynagittagh;11.61469758;131
2368;IE;Drummaan;48.58308979;605
2369;IE;Feakle;16.69933476;344
2370;IE;Inishcaltra North;24.8811924;263
2371;IE;Inishcaltra South;3.03685514;29
2372;IE;Killaloe;21.02546431;2876
2373;IE;Mountshannon;20.77851373;438
2374;IE;Ogonnelloe;40.06913753;756
2375;IE;Scarriff;29.75435938;1275
2376;IE;Ballyblood;11.17571922;141
2377;IE;Ballynahinch;19.69477746;269
2378;IE;Caher;26.79741473;198
2379;IE;Clooney;18.81309821;519
2380;IE;Dangan;16.25704522;284
2381;IE;Glenco;109.8629457;65
2382;IE;Guala Mhór;36.47044126;144
2383;IE;Cnoc an Daimh;33.10199898;310
2384;IE;Rush;6.78122861;7743
2385;IE;Skerries;2.32431546;4600
2386;IE;Sutton;1.44691337;5794
2387;IE;Swords-Forrest;6.68443883;15369
2388;IE;Swords-Glasmore;4.50447081;8492
2389;IE;Swords-Lissenhall;18.77910817;9788
2390;IE;Swords-Seatown;3.99824979;8026
2391;IE;Swords Village;0.91836448;2072.644922
2392;IE;The Ward;24.6520327;9477
2393;IE;Turnapin;0.94718223;4855
2394;IE;Ballinteer-Broadford;0.57412523;2246.124925
2395;IE;Ballinteer-Ludford;0.46779767;2497.121579
2396;IE;Ballinteer-Marley;1.31609098;3576.00425
2397;IE;Ballinteer-Meadowbroads;0.34269954;1596.042009
2398;IE;Ballinteer-Meadowmount;0.39208156;1563.813198
2399;IE;Ballinteer-Woodpark;0.95386643;7310
2400;IE;Ballybrack;0.60909624;1943.706956
2401;IE;Blackrock-Booterstown;0.79265837;2230.448532
2402;IE;Blackrock-Carysfort;1.30808922;8234
2403;IE;Blackrock-Central;1.01766712;6985
2404;IE;Blackrock-Glenomena;0.42962707;791.6435021
2405;IE;Blackrock-Monkstown;0.72949507;3177.920472
2406;IE;Blackrock-Newpark;0.50393965;1759.565905
2407;IE;Blackrock-Seapoint;0.36497262;1074.799758
2408;IE;Blackrock-Stradbrook;0.55486821;2380.367889
2409;IE;Blackrock-Templehill;0.78805369;2416.569173
2410;IE;Blackrock-Williamstown;1.09011079;3241.762212
2411;IE;Cabinteely-Granitefield;0.56717324;1949.158972
2412;IE;Cabinteely-Kilbogget;1.066377;3018.203929
2413;IE;Cabinteely-Loughlinstown;6.32099717;5902
2414;IE;Cabinteely-Pottery;1.61283402;6163
2415;IE;Churchtown-Castle;0.84581854;1975.402793
2416;IE;Churchtown-Landscape;0.41351551;1090.693821
2417;IE;Churchtown-Nutgrove;0.77455513;3380.286901
2418;IE;Churchtown-Orwell;0.95482707;6020
2419;IE;Churchtown-Woodlawn;0.41428131;1418.472614
2420;IE;Clonskeagh-Belfield;1.92534245;8007
2421;IE;Clonskeagh-Farranboley;0.36405268;1294.487622
2422;IE;Clonskeagh-Milltown;0.52080409;1745.932748
2423;IE;Clonskeagh-Roebuck;0.74663318;2218.131676
2424;IE;Clonskeagh-Windy Arbour;0.71412409;2589.278794
2425;IE;Dalkey-Avondale;0.51985632;1667.239843
2426;IE;Dalkey-Bullock;0.56916912;1538.623038
2427;IE;Dalkey-Coliemore;0.60905225;746.0128586
2428;IE;Dalkey Hill;1.19989883;1490.705892
2429;IE;Dalkey Upper;0.58540674;1496.941709
2430;IE;Dundrum-Balally;2.53569595;5003
2431;IE;Dundrum-Kilmacud;0.91153588;3587.864731
2432;IE;Dundrum-Sandyford;2.47735015;8675.466155
2433;IE;Dundrum-Sweetmount;0.56163187;2394.662255
2434;IE;Dundrum-Taney;0.57195988;2286.165645
2435;IE;Marshalstown;13.01586908;358
2436;IE;Mitchelstown;61.4408555;5185
2437;IE;Templemolaga;17.81556191;300
2438;IE;Aghadown North;13.36427987;323
2439;IE;Aghadown South;21.91537967;552
2440;IE;Bredagh;17.82924879;627
2441;IE;Caheragh;24.42235342;327
2442;IE;Cléire;18.20521094;233
2443;IE;Carrigbaun;20.5599197;409
2444;IE;Castlehaven North;26.53561187;746
2445;IE;Castlehaven South;18.86823982;469
2446;IE;Cloghdonnell;23.20736362;340
2447;IE;Cloonkeen;18.80521606;324
2448;IE;Drinagh;17.7903075;346
2449;IE;Dromdaleague North;24.65660154;311
2450;IE;Dromdaleague South;20.31467766;497
2451;IE;Garranes;21.28582065;408
2452;IE;Gortnascreeny;27.62916076;540
2453;IE;Kilfaughnabeg;11.93977214;562
2454;IE;Killeenleagh;17.20692454;382
2455;IE;Knockskagh;20.01023078;379
2456;IE;Myross;14.7753659;566
2457;IE;Shreelane;19.3006516;402
2458;IE;Skibbereen Rural;33.5731034;1442
2459;IE;Tullagh;18.20887424;740
2460;IE;Woodfort;19.05020149;444
2461;IE;Ballybane;26.3303759;237
2462;IE;Ballydehob;28.30848498;755
2463;IE;Coolagh;16.04224499;200
2464;IE;Crookhaven;24.50563413;219
2465;IE;Dunbeacon;25.08188277;161
2466;IE;Dunmanus;24.06518022;246
2467;IE;Goleen;17.78715568;200
2468;IE;Kilcoe;26.1105779;470
2469;IE;Lowertown;12.15181477;201
2470;IE;Skull;17.00515567;977
2471;IE;Toormore;15.67938437;194
2472;IE;Ardagh;31.85386609;646
2473;IE;Killeagh;23.58327346;1481
2474;IE;Kilmacdonogh;25.10009148;990
2475;IE;Youghal Rural;17.16990818;3729
2476;IE;Killarney Urban;7.46448525;9640
2477;IE;Listowel Urban;6.48202611;4380
2478;IE;Tralee Urban;2.32285438;5939
2479;IE;Na Beathacha;39.10326224;164
2480;IE;Baile an Sceilg;30.61240997;359
2481;IE;An Baile Breac;32.02005934;71
2482;IE;Caher;44.18200749;1194
2483;IE;Cathair Dónall;21.39541023;333
2484;IE;Dunkerrin;22.29339835;415
2485;IE;Ettagh;24.25850603;425
2486;IE;Gorteen;14.45370413;310
2487;IE;Mountheaton;24.48899971;628
2488;IE;Roscomroe;18.42381301;159
2489;IE;Shinrone;21.35934086;1003
2490;IE;Templeharry;19.9351008;200
2491;IE;Tulla;23.70125275;102
2492;IE;Ballycommon;26.84665954;565
2493;IE;Ballyshear;22.3866484;387
2494;IE;Bawn;18.19828569;381
2495;IE;Cappancur;49.77769817;1757
2496;IE;Clara;30.08879624;3986
2497;IE;Clonygowan;19.58816694;558
2498;IE;Daingean;18.87911128;1456
2499;IE;Derrycooly;20.42983131;235
2500;IE;Durrow;20.84608344;879
2501;IE;Geashill;35.59745787;1567
2502;IE;Gorteen;24.78792828;288
2503;IE;Hammerlane;23.71052024;550
2504;IE;Kilclonfert;28.09438921;374
2505;IE;Kilcumreragh;20.57719598;474
2506;IE;Killeigh;39.86007589;1221
2507;IE;Killooly;22.14418447;243
2508;IE;Killoughy;26.71969363;641
2509;IE;Mountbriscoe;17.02942598;286
2510;IE;Portarlington North;20.98386625;3478
2511;IE;Rahan;23.86253469;837
2512;IE;Raheenakeeran;16.1057431;359
2513;IE;Rathfeston;20.67998587;510
2514;IE;Rathrobin;23.5449438;491
2515;IE;Silverbrook;22.9306228;652
2516;IE;Tinamuck;13.67187493;271
2517;IE;Tinnycross;8.27931665;524
2518;IE;Tullamore Rural;18.77049188;4404
2519;IE;Athlone East Urban;2.61354095;2958
2520;IE;Athlone West Urban;2.67167229;2573.819145
2521;IE;Athlone East Rural;12.01256824;10170
2522;IE;Auburn;20.07318145;851
2523;IE;Ballybroder;11.87969767;229
2524;IE;Bellanalack;14.08167063;439
2525;IE;Cnoc na Lobhar;46.52153337;714
2526;IE;Moing na Bó;63.26302222;237
2527;IE;Na Monga;33.12147742;206
2528;IE;Cnoc na Ráithe;41.26523034;661
2529;IE;Sheskin;53.41053747;22
2530;IE;Addergoole;53.27237491;845
2531;IE;Balla;36.17485777;1535
2532;IE;Ballinafad;21.90445063;661
2533;IE;Ballyhean;16.74977313;659
2534;IE;Ballynagoraher;44.79231362;348
2535;IE;Bellavary;33.19799886;1106
2536;IE;Breaghwy;24.13328165;1657
2537;IE;Burren;37.15550742;320
2538;IE;Clogher;20.52433132;596
2539;IE;Cloonkeen;27.07620444;726
2540;IE;Croaghmoyle;31.47044655;177
2541;IE;Killavally;23.4817923;407
2542;IE;Manulla;30.91334751;975
2543;IE;Pontoon;49.58406859;460
2544;IE;Strade;35.54420469;598
2545;IE;Tamhnaigh na Graí;35.22263372;380
2546;IE;Turlough;31.17119052;1422
2547;IE;Ballindine;22.28540341;800
2548;IE;Ballyhaunis;29.87856714;3158
2549;IE;Ballyhowly;21.79661238;436
2550;IE;Bekan;35.31804436;722
2551;IE;Caraun;22.8801837;371
2552;IE;Claremorris;22.90067691;4427
2553;IE;Cloghermore;13.59324979;219
2554;IE;Course;25.34699301;406
2555;IE;Crossboyne;13.88701957;461
2556;IE;Culnacleha;29.19184066;458
2557;IE;Garrymore;24.83016041;465
2558;IE;Kilcolman;20.31990389;416
2559;IE;Kilvine;26.70524129;663
2560;IE;Knock North;26.75263867;798
2561;IE;Knock South;27.2155523;888
2562;IE;Loughanboy;23.74689199;286
2563;IE;Mayo;26.89140207;406
2564;IE;Murneen;23.79644694;447
2565;IE;Tagheen;11.99631423;132
2566;IE;Aghamore;25.97418526;583
2567;IE;Bohola;12.05031511;425
2568;IE;Brackloon;30.60895682;749
2569;IE;Callow;31.03010747;454
2570;IE;Cloonmore;30.98376012;444
2571;IE;Coolnaha;23.37876976;598
2572;IE;Cuildoo;22.03807133;303
2573;IE;Doocastle;36.31039807;360
2574;IE;Kilbeagh;38.77068264;1066
2575;IE;Kilkelly;40.80172613;931
2576;IE;Killedan;24.95862204;678
2577;IE;Kilmovee;32.68071172;674
2578;IE;Kiltamagh;18.93396073;1370
2579;IE;Meelick;24.62932221;610
2580;IE;Sonnagh;39.48532266;1073
2581;IE;Swineford;40.15032079;2383
2582;IE;Toocananagh;16.17085093;316
2583;IE;Toomore;35.566694;1193
2584;IE;Tumgesh;28.83310141;358
2585;IE;Urlaur;40.81417599;401
2586;IE;Acaill;35.80514976;798
2587;IE;Aghagower North;22.4826333;1090
2588;IE;Aghagower South;23.06509761;102
2589;IE;Aillemore;30.22505062;387
2590;IE;Ballycroy North;83.36911936;278
2591;IE;Ballycroy South;126.9385535;313
2592;IE;Bundorragha;43.08277088;90
2593;IE;Clare Island;22.79685499;169
2594;IE;Clogher;22.08305186;802
2595;IE;An Corrán;74.04403744;583
2596;IE;Croaghpatrick;29.25293389;515
2597;IE;Derryloughan;28.35653255;658
2598;IE;Dumha Éige;41.89305622;342
2599;IE;Drummin;54.82097494;177
2600;IE;Emlagh;26.34755414;293
2601;IE;Erriff;82.53726535;127
2602;IE;Glenhest;45.82579589;258
2603;IE;Islandeady;42.00449943;972
2604;IE;Kilgeever;61.67208075;114
2605;IE;Kilmaclasser;23.52358291;557
2606;IE;Kilmeena;35.93921368;1427
2607;IE;Kilsallagh;36.75787609;489
2608;IE;Knappagh;25.71256385;662
2609;IE;Louisburgh;23.261822;972
2610;IE;Newport East;38.22873559;1287
2611;IE;Owennadornaun;27.86246864;86
2612;IE;Slievemahanagh;58.67432391;515
2613;IE;Slievemore;71.93968519;987
2614;IE;Srahmore;85.94944739;123
2615;IE;Westport Rural;13.63726212;1863
2616;IE;Athlone West Rural;19.54906572;6130
2617;IE;Ballydangan;31.99646679;688
2618;IE;Ballynamona;19.90268101;556
2619;IE;Ceannúigh;32.97709949;125
2620;IE;Castlequin;55.34144719;573
2621;IE;Cloon;30.45839303;57
2622;IE;Curraghbeg;35.9612313;163
2623;IE;Doire Fhíonáin;28.73641636;167
2624;IE;Doire Ianna;95.90139494;205
2625;IE;An tImleach;35.84421809;813
2626;IE;Glanbehy;62.03052809;1065
2627;IE;Killinane;51.5727491;241
2628;IE;Lickeen;34.94090668;99
