"zone","mass_grand_t_10m2","mass_building_dcmix_hr","mass_building_dcmix_lr","mass_building_dcmix_mr","mass_building_irh","mass_building_light","mass_building_sdr_hr","mass_building_sdr_lr","mass_building_sdr_mr","mass_building_sky","mass_building","mass_other_airport","mass_other_parking","mass_other_remaining_impervious","mass_other","mass_rail_bridge","mass_rail_other","mass_rail_railway","mass_rail_subway_elevated","mass_rail_subway_surface","mass_rail_subway","mass_rail","mass_rail_tram","mass_rail_tunnel","mass_street_bridge_motorway","mass_street_bridge_other","mass_street_cycleway","mass_street_footway","mass_street_gravel","mass_street_living_street","mass_street_motorway_elevated","mass_street_motorway_link","mass_street_motorway","mass_street_other_elevated","mass_street_other","mass_street_pedestrian","mass_street_primary_link","mass_street_primary","mass_street_residential","mass_street_secondary_link","mass_street_secondary","mass_street_tertiary_link","mass_street_tertiary","mass_street","mass_street_trunk_link","mass_street_trunk","mass_street_tunnel"
304,44117849,13978.771484375,43788.16015625,1044469.78125,3049783.5625,1261967.5625,3377.001953125,12486522,5124930.25,894867.625,23923682.5,0,937050.359375,8849212.5,9786263.75,90246.84765625,479.9228515625,198031.5703125,41071.1171875,102957.7890625,153316,653651.703125,0,67548.630859375,107932.26953125,704526.328125,14538.5454101562,110465.96484375,4437.91821289062,0,11568.53515625,33528.90625,474429.640625,15846.1833496094,1132668.625,3636.080078125,14411.279296875,575989.15625,5197844.5,0,47001.8525390625,2556.64135742188,723753.8125,9754235.5,35448.76171875,361020.828125,182638.6875
305,37176447.5,530083.78125,40858.7609863281,1743406.96875,2197944.796875,850380.501953125,244511.5078125,8523198.03125,7261281,11275.9453125,21402940.625,0,665941.83203125,6375152.5,7041093.9375,67042.4765625,0,176420.256835938,0,0,143694.78125,968286.625,0,581128.22265625,17472.17578125,565070.782226562,11929.8694458008,79104.322265625,8488.73577880859,1034.52770996094,0,0,0,11264.1865615845,732347.51171875,9137.22253417969,32697.3881225586,552296.80859375,4308982.015625,731.830383300781,126993.5546875,2639.72045898438,571979.37890625,7764124.46875,48057.4379882812,564351.614257812,119550.920715332
306,31054736,756601.698472023,89745.1069335938,4553599.84375,662450.59375,277438.84375,123832.58203125,2716277.8125,12496818,116090.421875,21792857.25,0,178671.78515625,4309149.1875,4487821.75,353614.9375,0,139909.076171875,0,0,304098.59375,1405483.640625,0,607861.484375,13519.9677734375,322831.59375,12300.7509765625,39381.544921875,163.539306640625,1017.3076171875,0,0,0,7283.93017578125,601267.32421875,15123.1809692383,9210.7275390625,150975.384765625,1756684.125,1075.21569824219,58941.0981445312,1296.34735107422,197267.35546875,3368575.375,2667.51489257812,139494.30859375,38073.962310791
307,31124748,1004163.625,201371.75,3160142.5,1577726.375,215931.625,263467.5625,2153290.75,12611280,637686.25,21825052,0,117936.2890625,3779904.75,3897841,235975.46875,1231.80236816406,173853.078125,283115.125,412353.5,1038146.5625,2177337.5,0,32663.423828125,0,302506.40625,4044.27758789062,40583.43359375,9816.03515625,0,0,0,0,12242.9306640625,356481.59375,9206.1044921875,4261.783203125,266466.53125,1930193.625,0,49893.44921875,0,74332.2578125,3224529.5,26623.6484375,134017.625,3858.46435546875
308,33601093.5,82254.11328125,41266.2006835938,1438621.78125,1414576.25,771518.796875,11161.798828125,7707031.0625,9296997,0,20763426.5,0,274198.671875,4956087.9375,5230284.375,90629.5625,2536.82373046875,251209.9296875,0,263770.625,2184175.5,2899879.25,0,107557.390625,0,259942.5703125,12111.4140625,33887.6130371094,1129.46255493164,1512.71545410156,0,0,0,3666.75939941406,462776.0625,6163.45397949219,2896.13842773438,228794.1796875,3224110.125,0,129765.53125,416.962982177734,265241.94140625,4707488.875,682.097229003906,71425.7813720703,2964.77587890625
309,33962244,40879.5234375,1841.66687011719,1026204.125,705029.375,1051640.5,27286.423828125,10537537,8215274,0,21605704,0,353694.34375,5147302,5500994,63659.49609375,1297.6376953125,131621.28125,52571.046875,569608.0625,13843.4267578125,846742.625,0,14141.619140625,8378.3046875,237917.640625,5583.5302734375,47215.31640625,2214.21264648438,3263.8623046875,0,4329.83447265625,34394.5625,4260.68017578125,490953.71875,4506.35498046875,1200.79553222656,428717.71875,4163865.75,0,9304.0341796875,0,561183.4375,6008803.5,0,0,1517.85180664062
310,23971822,0,22953.1835632324,58344.26953125,1018927.25,773275.9375,0,6044693.75,1413104.8125,0,9331303.5,106018.0625,278617.515625,1762688.6875,2147324.3125,42231.46484375,15747.6138916016,133556.3828125,0,0,0,225656.03125,0,34120.64453125,0,2165261.1875,14709.5463867188,83716.6484375,197901.78125,1888.90734863281,0,0,0,13347.8286132812,5668041.5,4809.6923828125,0,423527.32421875,1100690.71875,0,233803.47265625,0,729425.96875,12267541,78806.419921875,1546866.90625,4756.880859375
311,10603058.6816406,0,1419.64611816406,12221.06640625,772957.014297485,388951.894622803,4619.8779296875,3672821.57226562,378517.227294922,0,5231512.33398438,607325.9375,378815.625,1742847.3034668,2728988.6784668,21958.767578125,0,28936.32421875,0,0,0,50895.08984375,0,0,0,173366.247314453,4885.00146484375,32063.212890625,2401.02709960938,0,0,0,0,3180.71997070312,324635.84375,1140.49731445312,0,154610.625,1609990.25,0,147276.6875,1180.35009765625,75053.328125,2591663.66918945,16001.966796875,45817.68359375,61.470630645752
312,20129101.25,0,0,11722.30859375,928815.57421875,868958.404296875,442.882415771484,7346034.484375,768077.600341797,0,9924039.109375,23789.744140625,454080.291503906,1911520.28125,2389388.953125,4581.6630859375,4730.31665039062,0,0,0,0,10710.0913085938,0,1398.11108398438,463361.03125,852925.2578125,11438.59765625,75896.0400390625,42788.7841796875,2850.58056640625,0,0,0,2177.60961914062,1874773.82421875,0,0,28452.2724609375,2546764.25,2046.32824707031,652657.58984375,735.171569824219,628160.875,7804948.734375,51943.96484375,566366.380859375,1602.96484375
313,24136970,0,2375.259765625,2757.46240234375,1158180.75,846317.75,0,6002441,1537105.625,0,9549178,51076.515625,845509.9375,1508676.5,2405265.25,17868.126953125,1744.33483886719,62713.81640625,0,0,0,117435.34375,0,35109.0625,7169.89453125,1962592.125,4438.9296875,173224.640625,86179.2265625,0,0,0,0,8631.2734375,5446390,1824.0009765625,0,412619.90625,1438652.5,0,774854.75,0,1126096.5,12065143,0,622006.5625,435.02294921875
314,13230317.25,0,49597.6923828125,101784.416015625,743229.59375,493732.9140625,0,3525673.625,527206.984375,0,5441216.25,0,562409.38671875,1687404.3125,2249813.53125,27638,71107.8359375,164782.529296875,0,0,0,263598.419921875,70.7578582763672,0,0,1349350.6875,280.5009765625,112131.000976562,72245.451171875,0,0,0,0,6696.10107421875,1770603.71875,1771.01599121094,0,139068.4375,1039736.078125,0,161412.90625,1713.31018066406,534524.96875,5275684.75,28840.0750732422,57317.5498046875,0
315,35838024.6328125,25508.66796875,11140.4571533203,111585.28125,1527081,1567154.4921875,0,9071253.5,2078431.1640625,0,14392153.375,44218.564453125,791458.3359375,3969657.1328125,4805334.3828125,59456.9213867188,333.484832763672,323129.929199219,0,0,0,498980.397460938,0,116060.15625,0,2885416.609375,3075.38017845154,121803.10949707,132611.83984375,21705.212890625,0,0,0,15564.8832778931,6758350.8125,5577.97186279297,1478.43615722656,1058162.546875,1748679.265625,481.671783447266,883194.46484375,717.928771972656,1926585.5625,16141555.3125,6636.7900390625,558832.703125,12677.1370544434
316,39442540,23273.939453125,53760.4296875,1143491.375,2039132,1261744.25,448.064636230469,12397396,2091622.75,0,19010878,56866.51171875,1557372,8383936,9998185,59919.05859375,1394.23742675781,256474.640625,4069.28369140625,343672.71875,0,694494.125,0,28963.291015625,39109.80859375,576080.1875,19029.2578125,49389.1953125,5307.6767578125,0,6683.21240234375,22148.6484375,405236.625,22868.82421875,700067.8125,25694.95703125,10618.0166015625,373417.125,5617968,0,258505.21875,0,948939.875,9738991,139058.875,496360.125,22502.982421875
317,64202388,524970.625,21889.76171875,1922875.5,5458427,1445568.625,156831.890625,14252024,6929127,0,30711776,4432935,2502326.5,10922429,17857698,201549.921875,36149.9375,254992.53125,27912.15625,940638.625,1825089.875,4130303.75,0,843968.6875,37166.87890625,1012667.4375,11956.349609375,68981.375,13647.2666015625,16141.8095703125,10321.76171875,110438.890625,312629.3125,28053.4375,1528024.875,2065.08154296875,27751.90625,679681.375,5992369.5,0,214606.5,4777.83154296875,1006696.25,11502670,69022.9296875,332956.21875,22711.046875
318,42765328,390360.03125,8116.36474609375,958275.0625,3403647.5,1025782.125,302590.28125,9904186,9388696,14711.142578125,25396342,0,1110683.75,7836814.5,8947504,61771.2109375,2995.2099609375,129467.890625,70047.875,298059.75,276480.84375,853273.625,0,14449.96484375,540883.9375,558355.3125,12878.509765625,112884.8671875,9278.5595703125,10852.6064453125,54797.46875,40535.6171875,385066.5625,22477.01953125,798209.9375,19886.513671875,1854.98608398438,296926.5,3873105.75,781.551391601562,80409.6171875,0,386361.5625,7568191.5,14606.556640625,341091.53125,6946.1826171875
319,32448350,915637.5625,40120.8828125,5698827,795904.75,166513.109375,166834.671875,1666717.75,12923229,49504.94921875,22423276,0,155147.796875,3295763.75,3450912,56232.7890625,10328.181640625,163535.984375,0,38173.4375,2321573,3428646,0,838802.6875,0,201878.59375,6142.97216796875,58071.859375,1593.13049316406,2814.81616210938,0,0,0,3892.95849609375,656018.1875,24921.392578125,3378.53881835938,195596.265625,1582460,1168.44262695312,56290.34375,0,234668.90625,3145502.25,1247.12963867188,101399.7265625,13958.56640625
320,29913786,899203.9375,38224.46875,7337416,479152.9375,53725.2109375,203191.734375,534750.4375,12717589,81679.78125,22344920,0,131917.046875,2480043.75,2611960.75,48556.96484375,640.512451171875,42339.2421875,65557.078125,134984.4375,1852223.5,2156562.75,0,12261.982421875,0,326144.8125,1802.21911621094,36553.1640625,847.403381347656,7139.7001953125,0,0,0,15713.9375,250659.28125,27239.462890625,3621.474609375,204368.125,1585282,0,84778.921875,0,97113.09375,2800342.5,8077.46630859375,145852.828125,5149.35009765625
321,23316228,137555.390625,1212.07678222656,994488.625,1003264.25,606995.625,44439.43359375,6043601.5,5655699,31936.70703125,14519180,14694.1484375,478334.84375,4211480,4704513,63204.5546875,962.306945800781,131700.265625,0,0,0,195867.21875,0,0,19599.92578125,237733.703125,6353.73828125,31565.3125,6150.484375,158.954315185547,0,0,0,3226.25,415063.40625,8537.171875,9677.51171875,163830.921875,2428185.75,0,46726.82421875,2666.36840820312,306328.09375,3896642.75,31658.982421875,172873.0625,6307.83251953125
322,41544412,1277313.125,73230.3515625,3710937.5,961113.25,563493.6875,180093.359375,5644894,14581766,187894.96875,27180728,0,145217.59375,5417407.5,5562627,820713.5,2035.98046875,248290.3125,0,595.044067382812,2632328.25,4064773.5,0,360813.84375,14922.669921875,144782.703125,2864.2265625,55640.08203125,188.345840454102,8825.9404296875,0,0,0,1796.25988769531,566425.5,20091.822265625,2644.52661132812,275610.25,3136782.5,0,103368.34375,235.129486083984,147466.984375,4736258.5,0,247344.171875,7267.72265625
323,32765455.5,95522.0703125,26774.9392700195,1436343.87890625,957235.60546875,947147.7734375,63338.6484375,9497712.3125,7623663.53125,48952.1484375,20696705.25,0,353007.54296875,5035138.5625,5388147.5625,374363.772827148,1970.76000976562,405706.76953125,0,0,0,911291.978515625,0,129251.375,0,218324.09375,12532.1653137207,45610.6376953125,682.332557678223,0,0,0,0,3862.21807861328,441192.77734375,9351.81207275391,1041.15222167969,209618.225585938,4003260.9375,0,174087.16015625,0,441391.515625,5769351.9375,0,203372.62890625,5031.13516235352
324,29485940,138721.671875,41070.8203125,551249.75,1645483.375,837357.9375,7702.75244140625,8356799.5,6294748,0,17873120,0,485614.8125,5060832,5546444.5,52355.171875,0,180540.625,2026.53564453125,215336.546875,801687.5,1326860.875,36093.90234375,38821.875,0,256329.140625,12065.0546875,46971.83984375,1978.70324707031,3552.62915039062,0,0,0,6202.51953125,322254.59375,3490.37182617188,727.0712890625,215220.953125,3224932.75,0,125887.25,0,369607.9375,4739496.5,7829.28955078125,142370.046875,80.3846740722656
325,43185204,995002.375,92839.2734375,2608777.25,3119788,896716,274485.90625,8870555,7400428.5,494417.09375,24753014,148256.265625,985873.3125,7979176.5,9113306,418162.5625,2444.53002929688,344853.9375,13656.1494140625,516637.46875,860369.3125,3030224.25,0,874093.875,0,816331.3125,15293.142578125,78221.1796875,1186.42565917969,35622.984375,0,0,0,37308.19140625,531277.125,10292.2919921875,16783.375,361836.8125,3567825.5,0,181782.96875,8895.7314453125,309182.5625,6288654,44155.25390625,267988.03125,4671.767578125
326,39709456,110041.6953125,16940.654296875,1173196.75,986785.375,1349593.125,2139.05126953125,13449252,5491880,26988.80859375,22606810,0,514054.1875,7306777.5,7820835.5,26002.470703125,4078.72924804688,80589.703125,29025.390625,590455.625,1221517.375,1985256.75,0,33588.45703125,138734.828125,507292.875,10718.255859375,42693.41015625,4211.29248046875,0,14476.232421875,16406.234375,169473.421875,15886.203125,388965.40625,4661.33544921875,23979.462890625,445096.8125,4421301,1922.02587890625,92633.359375,960.895935058594,393433.4375,7296547.5,52220.24609375,488509.65625,62969.5703125
327,28863262,90591.9140625,4169.84130859375,648793.6875,802318.9375,706227.8125,7757.42919921875,7038548,8836711,0,18135110,0,564938.0625,4934817,5499755,48784.4296875,1387.46936035156,182479.3125,0,0,0,249783.296875,0,17132.142578125,0,642069.0625,14776.5615234375,148416.484375,24851.55078125,0,0,0,0,8096.80126953125,521113.09375,39730.609375,116.262001037598,301350,2736685.75,0,130823.6640625,0,242407.65625,4978626.5,602.4931640625,161616.71875,5972.1103515625
